#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2018,13.  ,440  ,12006  ,TRIENNIS                                          ,  ,4    ,1    ,2401,0,2401,178.38
2018,13.  ,440  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,4    ,1    ,6280,0,6280,448.55
2018,13.  ,440  ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,4    ,1    ,19085,0,19085,1363.2
2018,13.  ,440  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,4    ,1    ,10581,0,10581,0
2018,13.  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1    ,56514,0,56514,4036.7
2018,13.  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,14652,0,14652,0
2018,21   ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,1    ,1    ,20759,0,20759,2125.93
2018,21   ,150  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,1    ,1    ,53358,0,53358,6448.27
2018,21   ,150  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,119781,0,119781,8824.61
2018,21   ,150  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,40335,0,40335,2318.63
2018,21   ,150  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,68377,0,68377,4625.59
2018,21   ,150  ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,41888,0,41888,3001.12
2018,21   ,150  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,108448,0,108448,7258.3
2018,21   ,150  ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,274456,0,274456,18692.96
2018,21   ,150  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,  ,1    ,1    ,118,0,118,0
2018,21   ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,186498,0,186498,0
2018,21   ,150  ,22699  ,DESP DIVERSES                                     ,21,15   ,22   ,15000,0,15000,0
2018,21   ,150  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,21,15   ,22   ,130000,0,130000,0
2018,21   ,150  ,489    ,QUOTES-APORTACIONS DIVERSES                       ,21,15   ,48   ,8000,0,8000,0
2018,21   ,150  ,609    ,INV NOVA EN INSTAL LACIONS                        ,21,150  ,609  ,100000,0,100000,0
2018,21   ,150  ,639    ,INV DE MILLORA EN INSTAL LACIONS                  ,21,150  ,639  ,300000,0,300000,0
2018,21   ,150  ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES  ",21,150  ,640  ,136125,0,136125,0
2018,21   ,1511 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,14973,0,14973,1131.36
2018,21   ,1511 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,13166,0,13166,978.26
2018,21   ,1511 ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,4888,0,4888,367.56
2018,21   ,1511 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,16650,0,16650,1189.28
2018,21   ,1511 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,53864,0,53864,3847.42
2018,21   ,1511 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,25748,0,25748,0
2018,21   ,1512 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,89835,0,89835,7182.31
2018,21   ,1512 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,92162,0,92162,5673.91
2018,21   ,1512 ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,20168,0,20168,1469.02
2018,21   ,1512 ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,45278,0,45278,2948.5
2018,21   ,1512 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,102218,0,102218,6860.84
2018,21   ,1512 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,289866,0,289866,23781.65
2018,21   ,1512 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,28206,0,28206,2015.04
2018,21   ,1512 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,178086,0,178086,0
2018,21   ,1513 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,14973,0,14973,1131.36
2018,21   ,1513 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,26332,0,26332,1956.52
2018,21   ,1513 ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,40335,0,40335,2938.04
2018,21   ,1513 ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,34189,0,34189,2445.24
2018,21   ,1513 ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,32876,0,32876,2333.73
2018,21   ,1513 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,57658,0,57658,4118.45
2018,21   ,1513 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,130799,0,130799,9342.82
2018,21   ,1513 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,37337,0,37337,2682.59
2018,21   ,1513 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,  ,1    ,1    ,328,0,328,0
2018,21   ,1513 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,97209,0,97209,0
2018,21   ,1521 ,467    ,APORT. CONSORCI PRAT NORD                         ,21,1521 ,467  ,23100,0,23100,0
2018,21   ,1521 ,741    ,TRANSF CAPITAL PRAT ESPAIS SL HABITATGE SOCIAL    ,21,1521 ,741  ,600000,0,600000,0
2018,21   ,1531 ,609    ,INV NOVA INFRAESTRUCTURA I BÉNS ÚS GRAL           ,21,1531 ,609  ,100000,0,100000,0
2018,21   ,1531 ,619    ,INV MILLORA INFRAESTRUCT I BÉNS ÚS GRAL           ,21,1531 ,619  ,250000,0,250000,0
2018,21   ,170  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,14973,0,14973,1131.36
2018,21   ,170  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,10084,0,10084,734.51
2018,21   ,170  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,17094,0,17094,611.31
2018,21   ,170  ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,9723,0,9723,708.76
2018,21   ,170  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,18707,0,18707,1116.68
2018,21   ,170  ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,40289,0,40289,2272.64
2018,21   ,170  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,122352,0,122352,8940.86
2018,21   ,170  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,1    ,1    ,435,0,435,0
2018,21   ,170  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,  ,1    ,1    ,148,0,148,0
2018,21   ,170  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,67208,0,67208,0
2018,21   ,170  ,22602  ,DESP DIFUSIÓ AMBIENTAL                            ,21,17   ,22   ,23000,0,23000,0
2018,21   ,170  ,22699  ,DESP DIVERSES QUALITAT AMBIENTAL                  ,21,17   ,22   ,810,0,810,300
2018,21   ,170  ,227992 ,CONTR PREST SERVEIS EDUCACIÓ AMBIENTAL            ,21,17   ,22   ,144630,0,144630,0
2018,21   ,170  ,227993 ,ESTUDIS I TREBALLS TÈCNICS                        ,21,17   ,22   ,21100,0,21100,0
2018,21   ,170  ,489    ,TRANSF CORRENTS EDUC PROM AMBIENTAL               ,21,17   ,48   ,20700,0,20700,0
2018,21   ,170  ,48901  ,QUOTES-APORTACIONS DIVERSES                       ,21,17   ,48   ,2265,0,2265,0
2018,21   ,170  ,48902  ,SUBVENCIONS ESTALVI ENERGETIC                     ,21,17   ,48   ,7825,0,7825,0
2018,21   ,1721 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,14973,0,14973,1131.36
2018,21   ,1721 ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,4072,0,4072,267.09
2018,21   ,1721 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,1    ,1    ,7281,0,7281,520.09
2018,21   ,1721 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,1    ,1    ,12242,0,12242,874.45
2018,21   ,1721 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,26928,0,26928,1924.47
2018,21   ,1721 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1    ,660,0,660,45.42
2018,21   ,1721 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,22196,0,22196,0
2018,21   ,1721 ,22199  ,GESTIÓ-ESPAIS NATURALS                            ,21,17   ,22   ,23400,0,23400,0
2018,21   ,1721 ,227991 ,PREST SERVEIS -ESPAIS NATURALS-PLATJA             ,21,17   ,22   ,88664,0,88664,0
2018,21   ,1721 ,227992 ,PREST SERVEIS INSPECCIONS INDUSTRIALS             ,21,17   ,22   ,14100,0,14100,0
2018,21   ,1722 ,467    ,APORT. CONSORCI ESPAIS NATURALS DEL DELTA         ,21,1722 ,467  ,60000,0,60000,0
2018,21   ,333  ,622    ,INVERSIO NOVA EN EQUIPAMENTS I SERVEIS            ,21,333  ,622  ,7783466,0,7783466,0
2018,21   ,4411 ,22602  ,PUBLICITAT-DIFUSIÓ TRANSPORT                      ,21,44   ,22   ,10000,0,10000,0
2018,21   ,4411 ,22701  ,PRESTACIÓ DE SERVEIS MOBILITAT                    ,21,44   ,22   ,17000,0,17000,0
2018,21   ,4411 ,464    ,TRANSF TRANSPORT URBÀ                             ,21,44   ,46   ,339000,0,339000,0
2018,21   ,4411 ,489    ,QUOTA-APORTACIONS DIVERSES                        ,21,44   ,48   ,5500,0,5500,0
2018,21   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1    ,56514,0,56514,4036.7
2018,21   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,14652,0,14652,0
2018,21   ,933  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,21,933  ,632  ,100000,0,100000,0
2018,31   ,3400 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,3    ,1    ,14973,0,14973,1131.36
2018,31   ,3400 ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,3    ,1    ,50518,0,50518,3608.44
2018,31   ,3400 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1    ,8547,0,8547,489.05
2018,31   ,3400 ,12006  ,TRIENNIS                                          ,  ,3    ,1    ,1022,0,1022,58.46
2018,31   ,3400 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,3    ,1    ,4356,0,4356,248.93
2018,31   ,3400 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,3    ,1    ,9896,0,9896,565.47
2018,31   ,3400 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1    ,20655,0,20655,0
2018,31   ,3400 ,22699  ,DESP DIVERSES DIRECCIÓ D'ÀREA                     ,31,34   ,22   ,2000,0,2000,120
2018,31   ,3400 ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",31,34   ,22   ,35000,0,35000,0
2018,31   ,3401 ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1    ,14973,0,14973,1131.36
2018,31   ,3401 ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1    ,20168,0,20168,1469.02
2018,31   ,3401 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1    ,8547,0,8547,611.31
2018,31   ,3401 ,12006  ,TRIENNIS                                          ,  ,3    ,1    ,9228,0,9228,657.94
2018,31   ,3401 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,3    ,1    ,22034,0,22034,1573.89
2018,31   ,3401 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,3    ,1    ,49752,0,49752,3553.7
2018,31   ,3401 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,  ,3    ,1    ,854,0,854,0
2018,31   ,3401 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1    ,39139,0,39139,0
2018,31   ,3401 ,22602  ,PUBLICITAT-DIFUSIÓ                                ,31,34   ,22   ,8000,0,8000,0
2018,31   ,3401 ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,31,34   ,22   ,16000,0,16000,0
2018,31   ,3411 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1    ,8547,0,8547,1222.62
2018,31   ,3411 ,12006  ,TRIENNIS                                          ,  ,3    ,1    ,2346,0,2346,154.77
2018,31   ,3412 ,226096 ,DESP FESTA DE LA BICICLETA                        ,31,34   ,22   ,12000,0,12000,0
2018,31   ,3412 ,227991 ,DESP CURSA POPULAR                                ,31,34   ,22   ,14000,0,14000,0
2018,31   ,3412 ,227993 ,CAMPANYA NATACIÓ ESCOLAR AMB EDUCACIÓ             ,31,34   ,22   ,16000,0,16000,0
2018,31   ,3412 ,227994 ,PROGRAMA VELA ESCOLAR                             ,31,34   ,22   ,18000,0,18000,0
2018,31   ,342  ,212    ,MANTENIMENT ALTRES INSTAL·LACIONS ESPORTIVES      ,31,34   ,21   ,90000,0,90000,0
2018,31   ,342  ,22101  ,CONSUM AIGUA ESPORTS                              ,31,34   ,22   ,115230,0,115230,0
2018,31   ,342  ,22104  ,VESTUARI PERSONAL ESPORTS                         ,31,34   ,22   ,7500,0,7500,0
2018,31   ,342  ,22199  ,ESPORTS-SUBM. DIVERS MATERIAL                     ,31,34   ,22   ,45000,0,45000,0
2018,31   ,342  ,22699  ,DESP DIVERSES ESPORTS                             ,31,34   ,22   ,4000,0,4000,600
2018,31   ,342  ,227991 ,CONTR PREST SERVEIS ESPORTS                       ,31,34   ,22   ,978000,0,978000,0
2018,31   ,342  ,227993 ,CONTR PREST SERVEIS CM VELA                       ,31,34   ,22   ,15000,0,15000,0
2018,31   ,342  ,48904  ,"CONVENI CP PRAT, GESTIÓ PISTA JARDINS RIB         ",31,342  ,48904,7600,0,7600,0
2018,31   ,3421 ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1    ,14973,0,14973,1131.36
2018,31   ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1    ,26332,0,26332,1956.52
2018,31   ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1    ,20168,0,20168,1469.02
2018,31   ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1    ,8547,0,8547,0
2018,31   ,3421 ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1    ,39165,0,39165,2824.45
2018,31   ,3421 ,12006  ,TRIENNIS                                          ,  ,3    ,1    ,21152,0,21152,1344.31
2018,31   ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,  ,3    ,1    ,9421,0,9421,0
2018,31   ,3421 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,  ,3    ,1    ,48741,0,48741,3136.26
2018,31   ,3421 ,12101  ,COMPLEMENT ESPECÍFIC                              ,  ,3    ,1    ,128274,0,128274,9916.38
2018,31   ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,  ,3    ,1    ,6632,0,6632,0
