#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2020,031  ,1501 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1   ,1     ,1500,0,1500,0
2020,031  ,1501 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,195987,0,195987,77099.78
2020,031  ,1532 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,42225,0,42225,18768.96
2020,031  ,1532 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,10780,0,10780,7707.86
2020,031  ,1532 ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,100510,0,100510,60508.12
2020,031  ,1532 ,12005  ,SUELDOS DEL GRUPO E,,1   ,1     ,25122,0,25122,17055.82
2020,031  ,1532 ,12006  ,TRIENIOS,,1   ,1     ,11855,0,11855,6967.78
2020,031  ,1532 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,78678,0,78678,45620.44
2020,031  ,1532 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,264591,0,264591,175592.12
2020,031  ,1532 ,121031 ,OTROS COMPLEMENTOS,,1   ,1     ,653,0,653,4498.1
2020,031  ,1532 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,341116,0,341116,321905.05
2020,031  ,1532 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1   ,1     ,7920,0,7920,3560.52
2020,031  ,1532 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,1   ,1     ,7697,0,7697,6365.09
2020,031  ,1532 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,1   ,1     ,1253,0,1253,0
2020,031  ,1532 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1   ,1     ,6300,0,6300,4383.21
2020,031  ,1532 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,327706,0,327706,213382.62
2020,032  ,1721 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,29960,0,29960,21286.44
2020,032  ,1721 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,24476,0,24476,18338.31
2020,032  ,1721 ,22199  ,GESTIÓN-ESPACIOS NATURALES,032,17  ,22    ,23400,0,23400,10471.66
2020,032  ,1721 ,227991 ,PREST SERVICIOS -ESPACIOS NATURALES-PLAYA,032,17  ,22    ,88664,0,88664,24512.49
2020,032  ,1721 ,227992 ,PREST SERVICIOS INSPECCIONES INDUSTRIALES,032,17  ,22    ,14100,0,14100,0
2020,032  ,1722 ,22601  ,GASTOS DIVERSOS,032,17  ,22    ,500,0,500,0
2020,032  ,1722 ,22701  ,ESTUDIOS Y TRABAJOS TÉCNICOS,032,17  ,22    ,60000,0,60000,18137.9
2020,032  ,1722 ,227991 ,CONTR PREST CONTROL ENERGÉTICO,032,17  ,22    ,40468,0,40468,16312.61
2020,032  ,1722 ,227992 ,DESPLIEGUE OFICINA DE ENERGIA Y CLIMA,032,17  ,22    ,80000,0,80000,0
2020,032  ,1722 ,467    ,APORT CONSORCIO ESPACIOS NATURALES DEL DELTA,032,1722,467   ,60000,0,60000,30000
2020,032  ,1722 ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES (",032,1722,640   ,71877,0,71877,0
2020,032  ,2311 ,4892   ,LINEA AYUDAS VULNERABILIDAD ENERGÉTICA,032,2311,4892  ,100000,0,100000,206.61
2020,032  ,419  ,22199  ,SUMINISTROS DIVERSOS AGRICULTURA,032,41  ,22    ,15000,0,15000,0
2020,032  ,419  ,22602  ,PUBLICIDAD Y DIFUSIÓN AGRICULTURA,032,41  ,22    ,7704,0,7704,1100.74
2020,032  ,419  ,22699  ,GASTOS DIVERSOS AGRICULTURA,032,41  ,22    ,500,0,500,0
2020,032  ,419  ,22799  ,PRESTACIÓN SERVICIOS AGRICULTURA,032,41  ,22    ,24000,0,24000,5994.75
2020,032  ,419  ,489    ,TRANSF CORRIENTE AGRICULTURA,032,41  ,48    ,17000,0,17000,0
2020,032  ,419  ,48901  ,TRANSF CORRIENTE PARQUE AGRARIO,032,41  ,48    ,20700,0,20700,0
2020,032  ,419  ,48902  ,"TRANSF CORRIENTE ""ESPIGOLADORS""",032,419 ,48902 ,12000,0,12000,7200
2020,032  ,419  ,48903  ,CUOTAS-APORTACIONES DIVERSAS,032,41  ,48    ,1000,0,1000,0
2020,033  ,2312 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2   ,1     ,38581,0,38581,26211.29
2020,033  ,2312 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2   ,1     ,16898,0,16898,13653.93
2020,033  ,2312 ,22100  ,ELECTRICIDAD HUERTOS LÚDICOS,033,23  ,22    ,1362,0,1362,864.11
2020,033  ,2312 ,22101  ,CONSUMO AGUA HUERTOS LÚDICOS,033,23  ,22    ,15580,0,15580,2453.18
2020,031  ,1532 ,210    ,VIAS PÚBLICAS CONSERV-REPARACIÓN,031,15  ,21    ,550000,0,550000,152530.18
2020,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÁQUINAS-INSTAL",031,15  ,21    ,5000,0,5000,0
2020,031  ,1532 ,2191   ,SUBM. MOBILIARIO URBANO,031,15  ,21    ,188490,0,188490,39498.96
2020,031  ,1532 ,22101  ,"CONSUMO AGUA VIAS PÚBLICAS, PARQUES, ETC",031,15  ,22    ,225000,0,225000,79444.39
2020,031  ,1532 ,223    ,GASTOS TRANSPORTES,031,15  ,22    ,3000,0,3000,0
2020,031  ,1532 ,22699  ,CONSERV Y MANT V PÚBLICA GASTOS DIVERSOS,031,15  ,22    ,3000,0,3000,338.8
2020,031  ,1532 ,226991 ,OTROS GASTOS EJECUCIONES SUBSIDIARIAS,031,1532,226991,6,868.96,874.96,868.96
2020,031  ,160  ,22700  ,"ALCANTARILLADO, CONT PREST SERVICIOS",031,16  ,22    ,752896,0,752896,302959.67
2020,031  ,1621 ,22700  ,"RECOGIDA, ELIMINACIÓN Y TRATAMIENTO DE RESIDUOS",031,16  ,22    ,3346559,0,3346559,1759382.25
2020,031  ,163  ,22700  ,LIMPIEZA VIARIA,031,16  ,22    ,6768640,0,6768640,3506234.71
2020,031  ,165  ,22100  ,CONSUMO ELÉCTRICO ALUMBRADO PÚBLICO,031,16  ,22    ,612365,0,612365,234417.63
2020,031  ,165  ,22199  ,"ALUMBRADO PÚBLICO, MATERIAL TÉCNICO",031,16  ,22    ,30000,0,30000,18152.18
2020,031  ,165  ,22799  ,"ALUMBRADO PÚBLICO, PREST SERVICIOS",031,16  ,22    ,729046,0,729046,313851.82
2020,031  ,171  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,51877,0,51877,37089.59
2020,031  ,171  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,19514,0,19514,2644.65
2020,031  ,171  ,210    ,CONSERV-MANTENIMIENTO PARQUES Y JARDINES,031,17  ,21    ,1466635,0,1466635,578127.56
2020,031  ,459  ,619    ,MEJORA CAMINOS RURALES,031,459 ,619   ,20000,0,20000,0
2020,031  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,60683,0,60683,43142.11
2020,031  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,16406,0,16406,6428.73
2020,031  ,920  ,212    ,EDIFICIOS-INSTL MPALS CONSERV-REPARACIÓN,031,92  ,21    ,780292,0,780292,149009.88
2020,031  ,920  ,22100  ,ELECTRICIDAD EDIFICIOS MPALS,031,92  ,22    ,315568,0,315568,70900.98
2020,031  ,920  ,22101  ,CONSUMO AGUA EDIFICIOS MPALS,031,92  ,22    ,41000,0,41000,15365.32
2020,031  ,920  ,22102  ,CONSUMO GAS EDIFICIOS MUNICIPALES,031,92  ,22    ,11031,0,11031,6126.89
2020,031  ,920  ,22700  ,LIMPIEZA EDIFICIOS MUNICIPALES,031,92  ,22    ,584630,0,584630,224491.6
2020,031  ,920  ,22799  ,CONTR PREST SERVICIOS INFRAES VARIAS,031,92  ,22    ,247133,0,247133,17840.93
2020,032  ,170  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,1   ,1     ,70198,0,70198,49965.2
2020,032  ,170  ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,32013,0,32013,23109.36
2020,032  ,170  ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,14075,0,14075,0
2020,032  ,170  ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,32340,0,32340,23019.4
2020,032  ,170  ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,27412,0,27412,23843.41
2020,032  ,170  ,12006  ,TRIENIOS,,1   ,1     ,15165,0,15165,11215.6
2020,032  ,170  ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,48898,0,48898,31454.75
2020,032  ,170  ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,114485,0,114485,82538.68
2020,032  ,170  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,196598,0,196598,117861.56
2020,032  ,170  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,166688,0,166688,110457.38
2020,032  ,170  ,22602  ,GASTOS DIFUSIÓN AMBIENTAL,032,17  ,22    ,23000,0,23000,10842.97
2020,032  ,170  ,226021 ,GASTOS DIFUSIÓN PLAYA,032,17  ,22    ,6000,0,6000,0
2020,032  ,170  ,22699  ,GASTOS DIVERSOS CALIDAD AMBIENTAL,032,17  ,22    ,810,0,810,595.53
2020,032  ,170  ,227991 ,CONTR PREST SERV PLAYA,032,17  ,22    ,20000,0,20000,20136.27
2020,032  ,170  ,227992 ,CONTR PREST SERVICIOS EDUCACIÓN AMBIENTAL,032,17  ,22    ,133103,0,133103,53896.49
2020,032  ,170  ,227993 ,ESTUDIOS Y TRABAJOS TÉCNICOS,032,17  ,22    ,40000,0,40000,0
2020,032  ,170  ,489    ,TRANSF CORRIENTES EDUC PROM AMBIENTAL,032,17  ,48    ,20700,0,20700,4524.92
2020,032  ,170  ,48901  ,CUOTAS-APORTACIONES DIVERSAS,032,17  ,48    ,3630,0,3630,600
2020,032  ,170  ,48904  ,TRANSF CORRIENTE CRAM,032,170 ,48904 ,30000,0,30000,18000
2020,032  ,1721 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,16007,0,16007,11574.74
2020,032  ,1721 ,12006  ,TRIENIOS,,1   ,1     ,4403,0,4403,3181.99
2020,032  ,1721 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,7785,0,7785,5533
2020,032  ,1721 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,13357,0,13357,9502.9
2020,013  ,1320 ,124    ,RETRIBUCIONES FUNC PRÁCTICAS,,1   ,1     ,417849,0,417849,290638.22
2020,013  ,1320 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,239032,0,239032,181869.55
2020,013  ,1320 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1   ,1     ,6720,0,6720,6981.93
2020,013  ,1320 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,1   ,1     ,19776,0,19776,16143.6
2020,013  ,1320 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,1   ,1     ,3576,0,3576,0
2020,013  ,1320 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1   ,1     ,115992,0,115992,120280.62
2020,013  ,1320 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,1744321,0,1744321,982190.63
2020,021  ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,1   ,1     ,160731,0,160731,71256.41
2020,021  ,150  ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,80031,0,80031,48243.15
2020,021  ,150  ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,32340,0,32340,21404.52
2020,021  ,150  ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,73098,0,73098,47509.77
2020,021  ,150  ,12006  ,TRIENIOS,,1   ,1     ,35786,0,35786,22097.24
2020,021  ,150  ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,90071,0,90071,57400.25
2020,021  ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,242039,0,242039,153954.83
2020,021  ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,35863,0,35863,0
2020,021  ,150  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,190193,0,190193,94538.05
2020,021  ,150  ,22699  ,GASTOS DIVERSOS,021,15  ,22    ,15000,0,15000,783.71
2020,021  ,150  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,021,15  ,22    ,62316,18000,80316,39409.09
2020,021  ,150  ,489    ,CUOTAS-APORTACIONES DIVERSAS,021,15  ,48    ,11000,0,11000,10074.97
2020,021  ,150  ,609    ,INV NUEVA EN INSTALACIONES,021,150 ,609   ,100000,19115.58,119115.58,19115.55
2020,021  ,150  ,639    ,INV DE MEJORA EN INSTALACIONES,021,150 ,639   ,100000,8900.35,108900.35,27791.46
2020,021  ,150  ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",021,150 ,640   ,50000,2510944.58,2560944.58,127843.68
2020,021  ,151  ,464    ,APORTACIÓN CONVENIO DISCIPLINA URBANÍSTICA AMB,021,151 ,464   ,11103,0,11103,11102.61
2020,021  ,1511 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,16007,0,16007,10170.59
2020,021  ,1511 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,14075,0,14075,10125.21
2020,021  ,1511 ,12006  ,TRIENIOS,,1   ,1     ,5846,0,5846,3842.69
2020,021  ,1511 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,17800,0,17800,11913.97
2020,021  ,1511 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,58120,0,58120,43850.47
2020,021  ,1511 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,28563,0,28563,17285.75
2020,021  ,1512 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,128050,0,128050,79750.13
2020,021  ,1512 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,112600,0,112600,67021.76
2020,021  ,1512 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,21560,0,21560,12915.26
2020,021  ,1512 ,12006  ,TRIENIOS,,1   ,1     ,56251,0,56251,29681.35
2020,021  ,1512 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,130489,0,130489,77563.89
2020,021  ,1512 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,383194,0,383194,299870.09
2020,021  ,1512 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,30541,0,30541,22770.01
2020,021  ,1512 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,241867,0,241867,121605.77
2020,021  ,1513 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,64025,0,64025,43853.02
2020,021  ,1513 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,42225,0,42225,20250.42
2020,021  ,1513 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,43120,0,43120,30727.25
2020,021  ,1513 ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,36549,0,36549,27110.02
2020,021  ,1513 ,12006  ,TRIENIOS,,1   ,1     ,27232,0,27232,19085.33
2020,021  ,1513 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,86137,0,86137,55806.54
2020,021  ,1513 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,218543,0,218543,154296.82
2020,021  ,1513 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,40263,0,40263,28774.97
2020,021  ,1513 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,165222,0,165222,108441.2
2020,021  ,1521 ,467    ,APORT. CONSORCIO PRAT NORD,021,1521,467   ,40091,0,40091,20400
2020,021  ,1531 ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,021,1531,609   ,100000,830984.98,930984.98,148855.41
2020,021  ,1531 ,619    ,INV MEJORA INFRAESTRUCTURA Y BIENES USO GRAL,021,1531,619   ,200000,452339.03,652339.03,328212.38
2020,021  ,333  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,021,333 ,622   ,900000,1807010.63,2707010.63,1221718.28
2020,021  ,440  ,12001  ,SUELDOS DEL GRUPO A2,,4   ,1     ,14075,0,14075,10125.21
2020,021  ,440  ,12006  ,TRIENIOS,,4   ,1     ,3005,0,3005,2140.5
2020,021  ,440  ,12100  ,COMPLEMENTO DE DESTINO,,4   ,1     ,6714,0,6714,4771.9
2020,021  ,440  ,12101  ,COMPLEMENTO ESPECÍFICO,,4   ,1     ,20672,0,20672,14702.3
2020,021  ,440  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4   ,1     ,11678,0,11678,8706.71
2020,021  ,4411 ,22602  ,PUBLICIDAD-DIFUSIÓN TRANSPORTE,021,44  ,22    ,5000,0,5000,0
2020,021  ,4411 ,22701  ,PRESTACIÓN DE SERVICIOS MOBILIDAD,021,44  ,22    ,17000,0,17000,1984.4
2020,021  ,4411 ,464    ,TRANSF TRANSPORTE URBANO,021,44  ,46    ,339000,0,339000,103931.09
2020,021  ,4411 ,489    ,CUOTA-APORTACIONES DIVERSAS,021,44  ,48    ,1200,0,1200,1200
2020,021  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,121365,0,121365,85320.65
2020,021  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,32811,0,32811,23846.76
2020,021  ,933  ,632    ,INV MEJORA EQUIPAMIENTOS Y SERVICIOS,021,933 ,632   ,200000,358481.25,558481.25,156718.51
2020,031  ,1321 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,32013,0,32013,23149.48
2020,031  ,1321 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,21560,0,21560,14609.26
2020,031  ,1321 ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,45687,0,45687,29156.62
2020,031  ,1321 ,12006  ,TRIENIOS,,1   ,1     ,14060,0,14060,9038.11
2020,031  ,1321 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,42728,0,42728,28391.83
2020,031  ,1321 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,104005,0,104005,77909.1
2020,031  ,1321 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,81493,0,81493,53965.38
2020,031  ,135  ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,14075,0,14075,10125.21
2020,031  ,135  ,12006  ,TRIENIOS,,1   ,1     ,6513,0,6513,4682.42
2020,031  ,135  ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,6714,0,6714,4771.9
2020,031  ,135  ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,12529,0,12529,8914.2
2020,031  ,135  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,50380,0,50380,34754.13
2020,031  ,135  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,26323,0,26323,19387.4
2020,031  ,135  ,22199  ,MATERIAL DIVERSO-PROTECCIÓN CIVIL,031,13  ,22    ,4000,60000,64000,41782.95
2020,031  ,135  ,22602  ,PUBLICIDAD Y DIFUSIÓN-PROTECCIÓN CIVIL,031,13  ,22    ,1000,0,1000,0
2020,031  ,135  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS PROTECCIÓN CIVIL,031,13  ,22    ,6000,0,6000,0
2020,031  ,1500 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,16007,0,16007,11574.74
2020,031  ,1500 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,32340,0,32340,23045.44
2020,031  ,1500 ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,73098,0,73098,37310.78
2020,031  ,1500 ,12005  ,SUELDOS DEL GRUPO E,,1   ,1     ,8374,0,8374,2039.9
2020,031  ,1500 ,12006  ,TRIENIOS,,1   ,1     ,20005,0,20005,11928.75
2020,031  ,1500 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,55740,0,55740,31824.59
2020,031  ,1500 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,170132,0,170132,121994.93
2020,031  ,1500 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,271797,0,271797,191266.36
2020,031  ,1500 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1   ,1     ,480,0,480,0
2020,031  ,1500 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1   ,1     ,1800,0,1800,1972.42
2020,031  ,1500 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,217003,0,217003,125423.42
2020,031  ,1500 ,214    ,REPARACIÓN VEHÍCULOS,031,15  ,21    ,71160,0,71160,20913.96
2020,031  ,1500 ,221031 ,COMBUSTIBLE VEHÍCULOS,031,15  ,22    ,76552,0,76552,15802.74
2020,031  ,1500 ,22104  ,VESTUARIO BRIGADA,031,15  ,22    ,66000,0,66000,8206.16
2020,031  ,1500 ,22199  ,"BRIGADA, MATERIAL TÉCNICO",031,15  ,22    ,38800,0,38800,6131.29
2020,031  ,1500 ,224    ,SEGUROS VEHÍCULOS,031,15  ,22    ,23723,0,23723,24202.04
