#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2016,44   ,2312 ,22104  ,VESTUARI RESIDÈNCIA D'AVIS                        ,44 ,23   ,22    ,3150,,3150.0,2351.18
2016,44   ,2312 ,22105  ,ALIMENTS RESIDÈNCIA D'AVIS                        ,44 ,23   ,22    ,68000,,68000.0,56878.75
2016,44   ,2312 ,22199  ,MATERIAL TÈCNIC RESIDÈNCIA D'AVIS                 ,44 ,23   ,22    ,10000,,10000.0,9683.04
2016,44   ,2312 ,221991 ,SUBMINISTRAMENTS DIVERSOS                         ,44 ,23   ,22    ,6,,6.0,4318.5
2016,44   ,2312 ,226023 ,PUBLICITAT-DIFUSIÓ GENT GRAN                      ,44 ,23   ,22    ,1800,,1800.0,3857.2
2016,44   ,2312 ,226992 ,DESP DIVERSES RESIDÈNCIA D'AVIS                   ,44 ,23   ,22    ,5400,,5400.0,3486.56
2016,44   ,2312 ,226994 ,DESP DIVERSES ACTIVITATS GENT GRAN                ,44 ,23   ,22    ,1542,,1542.0,685.7
2016,44   ,2312 ,227994 ,GESTIÓ HORTS LÚDICS                               ,44 ,23   ,22    ,30763,,30763.0,31612.09
2016,51   ,2412 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,51 ,2412 ,12100 ,48210,10000.0,58210.0,56947.09
2016,51   ,2412 ,12101  ,COMPLEMENT ESPECÍFIC                              ,51 ,2412 ,12101 ,80256,20000.0,100256.0,98070.06
2016,51   ,2412 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,51 ,2412 ,13000 ,159905,,159905.0,132499.58
2016,51   ,2412 ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,51 ,2412 ,1431  ,25607,,25607.0,2986.36
2016,51   ,2412 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,51 ,2412 ,16000 ,145349,10036.89,155385.89,146979.41
2016,51   ,2412 ,206    ,LLOGUER EQUIPS PROCÉS INFORMACIÓ                  ,51 ,2412 ,206   ,13800,,13800.0,6974.9
2016,51   ,2412 ,22199  ,SUBMINISTRAMENT DIVERSOS-FORMACIÓ I OCUPACIÓ      ,51 ,2412 ,22199 ,57899,60749.92,118648.92,69762.99
