#ejercicio,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2020,013  ,1320 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,588802,0,588802,215268.74
2020,013  ,1320 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,2067415,0,2067415,964786.12
2020,013  ,1320 ,121031 ,ALTRES COMPLEMENTS                                ,,1   ,1     ,280567,0,280567,126011.78
2020,031  ,1501 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,24515,0,24515,1557.01
2020,031  ,1501 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,86785,0,86785,6643.4
2020,031  ,1501 ,121031 ,ALTRES COMPLEMENTS                                ,,1   ,1     ,3262,0,3262,0
2020,031  ,1501 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,342689,0,342689,151111.47
2020,031  ,1501 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1   ,1     ,9600,0,9600,4271.56
2020,031  ,1501 ,13002  ,ALTRES REMUNERACIONS LABORAL FIX                  ,,1   ,1     ,1305,0,1305,0
2020,031  ,1501 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,1   ,1     ,600,0,600,0
2020,031  ,1501 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1   ,1     ,1500,0,1500,0
2020,031  ,1501 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,195987,0,195987,51609.87
2020,031  ,1532 ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,42225,0,42225,13843.03
2020,031  ,1532 ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,10780,0,10780,5363.69
2020,031  ,1532 ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,100510,0,100510,41214.99
2020,031  ,1532 ,12005  ,SOUS DEL GRUP E                                   ,,1   ,1     ,25122,0,25122,11877.41
2020,031  ,1532 ,12006  ,TRIENNIS                                          ,,1   ,1     ,11855,0,11855,4687.35
2020,031  ,1532 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,78678,0,78678,31816.83
2020,031  ,1532 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,264591,0,264591,123334.94
2020,031  ,1532 ,121031 ,ALTRES COMPLEMENTS                                ,,1   ,1     ,653,0,653,2106.91
2020,031  ,1532 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,341116,0,341116,223549.32
2020,031  ,1532 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1   ,1     ,7920,0,7920,3084.62
2020,031  ,1532 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1   ,1     ,7697,0,7697,3437.59
2020,031  ,1532 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,1   ,1     ,1253,0,1253,0
2020,031  ,1532 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1   ,1     ,6300,0,6300,3929.44
2020,031  ,1532 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,327706,0,327706,135360.96
2020,032  ,1721 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,29960,0,29960,14874.75
2020,032  ,1721 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,24476,0,24476,12214.5
2020,032  ,1721 ,22199  ,GESTIÓ-ESPAIS NATURALS                            ,032,17  ,22    ,23400,0,23400,2611.21
2020,032  ,1721 ,227991 ,PREST SERVEIS -ESPAIS NATURALS-PLATJA             ,032,17  ,22    ,88664,0,88664,11855.58
2020,032  ,1721 ,227992 ,PREST SERVEIS INSPECCIONS INDUSTRIALS             ,032,17  ,22    ,14100,0,14100,0
2020,032  ,1722 ,22601  ,DESPESES DIVERSES                                 ,032,17  ,22    ,500,0,500,0
2020,032  ,1722 ,22701  ,ESTUDIS I TREBALLS TÈCNICS                        ,032,17  ,22    ,60000,0,60000,0
2020,032  ,1722 ,227991 ,CONTR PREST CONTROL ENERGÈTIC                     ,032,17  ,22    ,40468,0,40468,9422.65
2020,032  ,1722 ,227992 ,DESPLEGAMENT OFICINA D'ENERGIA I CLIMA            ,032,17  ,22    ,80000,0,80000,0
2020,032  ,1722 ,467    ,APORT. CONSORCI ESPAIS NATURALS DEL DELTA         ,032,1722,467   ,60000,0,60000,0
2020,032  ,1722 ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES (",032,1722,640   ,71877,0,71877,0
2020,032  ,2311 ,4892   ,LÍNIA AJUTS VULNERABILITAT ENERGÈTICA             ,032,2311,4892  ,100000,0,100000,206.61
2020,032  ,419  ,22199  ,SUBMINISTRAMENTS DIVERSOS AGRICULTURA             ,032,41  ,22    ,15000,0,15000,0
2020,032  ,419  ,22602  ,PUBLICITAT I DIFUSIÓ AGRICULTURA                  ,032,41  ,22    ,7704,0,7704,1100.74
2020,032  ,419  ,22699  ,DESPESES DIVERSES AGRICULTURA                     ,032,41  ,22    ,500,0,500,0
2020,032  ,419  ,22799  ,PRESTACIÓ SERVEIS AGRIGULTURA                     ,032,41  ,22    ,24000,0,24000,3958.32
2020,032  ,419  ,489    ,TRANSF CORRENT AGRICULTURA                        ,032,41  ,48    ,17000,0,17000,0
2020,032  ,419  ,48901  ,TRANSF CORRENT PARC AGRARI                        ,032,41  ,48    ,20700,0,20700,0
2020,032  ,419  ,48902  ,TRANSF CORRENT ESPIGOLADORS                       ,032,419 ,48902 ,12000,0,12000,7200
2020,032  ,419  ,48903  ,QUOTES-APORTACIONS DIVERSES                       ,032,41  ,48    ,1000,0,1000,0
2020,033  ,2312 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2   ,1     ,38581,0,38581,19165.73
2020,033  ,2312 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2   ,1     ,16898,0,16898,11037.27
2020,033  ,2312 ,22100  ,ELECTRICITAT HORTS LÚDICS                         ,033,23  ,22    ,1362,0,1362,580.29
2020,033  ,2312 ,22101  ,CONSUM AIGUA HORTS LÚDICS                         ,033,23  ,22    ,15580,0,15580,2453.18
2020,031  ,1532 ,210    ,VIES PÚBLIQUES CONSERV-REPARACIÓ                  ,031,15  ,21    ,550000,0,550000,98761.09
2020,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÀQUINES-INSTAL              ",031,15  ,21    ,5000,0,5000,0
2020,031  ,1532 ,2191   ,SUBM. MOBILIARI URBÀ                              ,031,15  ,21    ,188490,0,188490,6565.85
2020,031  ,1532 ,22101  ,"CONSUM AIGUA VIES PÚBLIQUES, PARCS, ETC           ",031,15  ,22    ,225000,0,225000,79444.39
2020,031  ,1532 ,223    ,DESP TRANSPORTS                                   ,031,15  ,22    ,3000,0,3000,0
2020,031  ,1532 ,22699  ,CONSERV I MANT V PÚBLICA DESP DIVERSES            ,031,15  ,22    ,3000,0,3000,338.8
2020,031  ,1532 ,226991 ,ALTRES DESPESES EXECUCIONS SUBSIDIÀRIES           ,031,1532,226991,6,0,6,0
2020,031  ,160  ,22700  ,"CLAVEGUERAM, CONT PREST SERVEIS                   ",031,16  ,22    ,752896,0,752896,158920.47
2020,031  ,1621 ,22700  ,"RECOLLIDA, ELIMINACIÓ I TRACTAMENT DE RESIDUS     ",031,16  ,22    ,3346559,0,3346559,757474.86
2020,031  ,163  ,22700  ,NETEJA VIARIA                                     ,031,16  ,22    ,6768640,0,6768640,1744822.23
2020,031  ,165  ,22100  ,CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC                 ,031,16  ,22    ,612365,0,612365,171047.02
2020,031  ,165  ,22199  ,"ENLLUMENAT PÚBLIC, MATERIAL TÈCNIC                ",031,16  ,22    ,30000,0,30000,13003.63
2020,031  ,165  ,22799  ,"ENLLUMENAT PÚBLIC, PREST SERVEIS                  ",031,16  ,22    ,729046,0,729046,156082.71
2020,031  ,171  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,51877,0,51877,25960.82
2020,031  ,171  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,19514,0,19514,2679.01
2020,031  ,171  ,210    ,CONSERV-MANTENIMENT PARCS I JARDINS               ,031,17  ,21    ,1466635,0,1466635,402067.44
2020,031  ,459  ,619    ,MILLORA CAMINS RURALS                             ,031,459 ,619   ,20000,0,20000,0
2020,031  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9   ,1     ,60683,0,60683,30199.48
2020,031  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9   ,1     ,16406,0,16406,2454.27
2020,031  ,920  ,212    ,EDIFICIS-INSTAL MPALS CONSERV-REPARACIÓ           ,031,92  ,21    ,780292,0,780292,96905.64
2020,031  ,920  ,22100  ,ELECTRICITAT EDIFICIS MPALS                       ,031,92  ,22    ,315568,0,315568,53330.58
2020,031  ,920  ,22101  ,CONSUM AIGUA EDIFICIS MPALS                       ,031,92  ,22    ,41000,0,41000,15365.32
2020,031  ,920  ,22102  ,CONSUM GAS EDIFICIS MUNICIPALS                    ,031,92  ,22    ,11031,0,11031,4068.57
2020,031  ,920  ,22700  ,NETEJA EDIFICIS MUNICIPALS                        ,031,92  ,22    ,584630,0,584630,134694.96
2020,031  ,920  ,22799  ,CONTR PREST SERVEIS INFRAES VÀRIES                ,031,92  ,22    ,247133,0,247133,14692.87
2020,032  ,170  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1   ,1     ,70198,0,70198,34975.64
2020,032  ,170  ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,32013,0,32013,15888
2020,032  ,170  ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,14075,0,14075,0
2020,032  ,170  ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,32340,0,32340,15986.89
2020,032  ,170  ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,27412,0,27412,18185.52
2020,032  ,170  ,12006  ,TRIENNIS                                          ,,1   ,1     ,15165,0,15165,7757.43
2020,032  ,170  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,48898,0,48898,22552.21
2020,032  ,170  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,114485,0,114485,55694.14
2020,032  ,170  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,196598,0,196598,81961.91
2020,032  ,170  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,166688,0,166688,75788.08
2020,032  ,170  ,22602  ,DESP DIFUSIÓ AMBIENTAL                            ,032,17  ,22    ,23000,0,23000,10937.97
2020,032  ,170  ,226021 ,DESP DIFUSIÓ PLATJA                               ,032,17  ,22    ,6000,0,6000,0
2020,032  ,170  ,22699  ,DESP DIVERSES QUALITAT AMBIENTAL                  ,032,17  ,22    ,810,0,810,595.53
2020,032  ,170  ,227991 ,CONTR PREST SERV PLATJA                           ,032,17  ,22    ,20000,0,20000,2541
2020,032  ,170  ,227992 ,CONTR PREST SERVEIS EDUCACIÓ AMBIENTAL            ,032,17  ,22    ,133103,0,133103,42588.42
2020,032  ,170  ,227993 ,ESTUDIS I TREBALLS TÈCNICS                        ,032,17  ,22    ,40000,0,40000,0
2020,032  ,170  ,489    ,TRANSF CORRENTS EDUC PROM AMBIENTAL               ,032,17  ,48    ,20700,0,20700,0
2020,032  ,170  ,48901  ,QUOTES-APORTACIONS DIVERSES                       ,032,17  ,48    ,3630,0,3630,600
2020,032  ,170  ,48904  ,TRANSF CORRENT CRAM                               ,032,170 ,48904 ,30000,0,30000,18000
2020,032  ,1721 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,16007,0,16007,7964.06
2020,032  ,1721 ,12006  ,TRIENNIS                                          ,,1   ,1     ,4403,0,4403,2190.16
2020,032  ,1721 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,7785,0,7785,3873.1
2020,032  ,1721 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,13357,0,13357,6652.03
2020,013  ,1320 ,124    ,RETRIBUCIONS FUNC PRÀCTIQUES                      ,,1   ,1     ,417849,0,417849,224284.13
2020,013  ,1320 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,239032,0,239032,128074.35
2020,013  ,1320 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1   ,1     ,6720,0,6720,3800.02
2020,013  ,1320 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1   ,1     ,19776,0,19776,8992.28
2020,013  ,1320 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,1   ,1     ,3576,0,3576,0
2020,013  ,1320 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1   ,1     ,115992,0,115992,67985.01
2020,013  ,1320 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,1744321,0,1744321,657232.77
2020,021  ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1   ,1     ,160731,0,160731,38040.75
2020,021  ,150  ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,80031,0,80031,35223.46
2020,021  ,150  ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,32340,0,32340,15934.79
2020,021  ,150  ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,73098,0,73098,34288.37
2020,021  ,150  ,12006  ,TRIENNIS                                          ,,1   ,1     ,35786,0,35786,16304.77
2020,021  ,150  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,90071,0,90071,42809.45
2020,021  ,150  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,242039,0,242039,113590.92
2020,021  ,150  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,35863,0,35863,0
2020,021  ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,190193,0,190193,67781.54
2020,021  ,150  ,22699  ,DESP DIVERSES                                     ,021,15  ,22    ,15000,0,15000,783.71
2020,021  ,150  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,021,15  ,22    ,62316,0,62316,39409.09
2020,021  ,150  ,489    ,QUOTES-APORTACIONS DIVERSES                       ,021,15  ,48    ,11000,0,11000,8137
2020,021  ,150  ,609    ,INV NOVA EN INSTAL LACIONS                        ,021,150 ,609   ,100000,19115.58,119115.58,7224.52
2020,021  ,150  ,639    ,INV DE MILLORA EN INSTAL LACIONS                  ,021,150 ,639   ,100000,8900.35,108900.35,3839.45
2020,021  ,150  ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES  ",021,150 ,640   ,50000,244966.58,294966.58,109334.01
2020,021  ,151  ,464    ,APORTACIÓ CONVENI DISCIPLINA URBANÍSTICA AMB      ,021,151 ,464   ,11103,0,11103,11102.61
2020,021  ,1511 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,16007,0,16007,6559.91
2020,021  ,1511 ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,14075,0,14075,7003.14
2020,021  ,1511 ,12006  ,TRIENNIS                                          ,,1   ,1     ,5846,0,5846,2529.95
2020,021  ,1511 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,17800,0,17800,8118.37
2020,021  ,1511 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,58120,0,58120,31451.47
2020,021  ,1511 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,28563,0,28563,10305.5
2020,021  ,1512 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,128050,0,128050,54101.99
2020,021  ,1512 ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,112600,0,112600,47977.13
2020,021  ,1512 ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,21560,0,21560,10571.09
2020,021  ,1512 ,12006  ,TRIENNIS                                          ,,1   ,1     ,56251,0,56251,20900.38
2020,021  ,1512 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,130489,0,130489,55529.14
2020,021  ,1512 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,383194,0,383194,212469.46
2020,021  ,1512 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,30541,0,30541,15202.53
2020,021  ,1512 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,241867,0,241867,81332.66
2020,021  ,1513 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,64025,0,64025,29036.92
2020,021  ,1513 ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,42225,0,42225,14006.28
2020,021  ,1513 ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,43120,0,43120,21350.57
2020,021  ,1513 ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,36549,0,36549,18720.76
2020,021  ,1513 ,12006  ,TRIENNIS                                          ,,1   ,1     ,27232,0,27232,13302.15
2020,021  ,1513 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,86137,0,86137,38458.05
2020,021  ,1513 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,218543,0,218543,107528.91
2020,021  ,1513 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,40263,0,40263,20039.54
2020,021  ,1513 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,165222,0,165222,69319.2
2020,021  ,1521 ,467    ,APORT. CONSORCI PRAT NORD                         ,021,1521,467   ,40091,0,40091,20000
2020,021  ,1531 ,609    ,INV NOVA INFRAESTRUCTURA I BÉNS ÚS GRAL           ,021,1531,609   ,100000,830984.98,930984.98,116723.42
2020,021  ,1531 ,619    ,INV MILLORA INFRAESTRUCT I BÉNS ÚS GRAL           ,021,1531,619   ,200000,452339.03,652339.03,249134.6
2020,021  ,333  ,622    ,INVERSIO NOVA EN EQUIPAMENTS I SERVEIS            ,021,333 ,622   ,900000,1807010.63,2707010.63,0
2020,021  ,440  ,12001  ,SOUS DEL GRUP A2                                  ,,4   ,1     ,14075,0,14075,7003.14
2020,021  ,440  ,12006  ,TRIENNIS                                          ,,4   ,1     ,3005,0,3005,1457.25
2020,021  ,440  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4   ,1     ,6714,0,6714,3340.33
2020,021  ,440  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4   ,1     ,20672,0,20672,10291.61
2020,021  ,440  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4   ,1     ,11678,0,11678,5802.77
2020,021  ,4411 ,22602  ,PUBLICITAT-DIFUSIÓ TRANSPORT                      ,021,44  ,22    ,5000,0,5000,0
2020,021  ,4411 ,22701  ,PRESTACIÓ DE SERVEIS MOBILITAT                    ,021,44  ,22    ,17000,0,17000,1984.4
2020,021  ,4411 ,464    ,TRANSF TRANSPORT URBÀ                             ,021,44  ,46    ,339000,0,339000,103931.09
2020,021  ,4411 ,489    ,QUOTA-APORTACIONS DIVERSES                        ,021,44  ,48    ,1200,0,1200,1200
2020,021  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9   ,1     ,121365,0,121365,60109.7
2020,021  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9   ,1     ,32811,0,32811,15897.84
2020,021  ,933  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,021,933 ,632   ,200000,358481.25,558481.25,47378.67
2020,031  ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,32013,0,32013,15928.12
2020,031  ,1321 ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,21560,0,21560,10727.38
2020,031  ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,45687,0,45687,22728.38
2020,031  ,1321 ,12006  ,TRIENNIS                                          ,,1   ,1     ,14060,0,14060,6290.94
2020,031  ,1321 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,42728,0,42728,21079.4
2020,031  ,1321 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,104005,0,104005,51613.31
2020,031  ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,81493,0,81493,40711.53
2020,031  ,135  ,12001  ,SOUS DEL GRUP A2                                  ,,1   ,1     ,14075,0,14075,7003.14
2020,031  ,135  ,12006  ,TRIENNIS                                          ,,1   ,1     ,6513,0,6513,3240.83
2020,031  ,135  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,6714,0,6714,3340.33
2020,031  ,135  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,12529,0,12529,6239.94
2020,031  ,135  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,50380,0,50380,23772.9
2020,031  ,135  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1   ,1     ,26323,0,26323,12932.39
2020,031  ,135  ,22199  ,MATERIAL DIVERS - PROTECCIÓ CIVIL                 ,031,13  ,22    ,4000,60000,64000,3760.93
2020,031  ,135  ,22602  ,PUBLICITAT I DIFUSIÓ - PROTECCIÓ CIVIL            ,031,13  ,22    ,1000,0,1000,0
2020,031  ,135  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PROTECCIÓ CIVIL        ,031,13  ,22    ,6000,0,6000,0
2020,031  ,1500 ,12000  ,SOUS DEL GRUP A1                                  ,,1   ,1     ,16007,0,16007,7964.06
2020,031  ,1500 ,12003  ,SOUS DEL GRUP C1                                  ,,1   ,1     ,32340,0,32340,16012.93
2020,031  ,1500 ,12004  ,SOUS DEL GRUP C2                                  ,,1   ,1     ,73098,0,73098,27926.53
2020,031  ,1500 ,12005  ,SOUS DEL GRUP E                                   ,,1   ,1     ,8374,0,8374,2039.9
2020,031  ,1500 ,12006  ,TRIENNIS                                          ,,1   ,1     ,20005,0,20005,8758.9
2020,031  ,1500 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1   ,1     ,55740,0,55740,23194.41
2020,031  ,1500 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1   ,1     ,170132,0,170132,86182.34
2020,031  ,1500 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1   ,1     ,271797,0,271797,135132.85
2020,031  ,1500 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1   ,1     ,480,0,480,0
2020,031  ,1500 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1   ,1     ,1800,0,1800,1874.45
