#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2015,03   ,326  ,48905  ,TRANSF CORRENTS LLIBRES TEXT I MAT EDUC           ,03,32   ,48    ,95000,,95000.0,79249.31
2015,03   ,326  ,48906  ,TRANSF CORRENTS INS-ESCOLA I J. BALMES            ,03,326  ,48906 ,23000,,23000.0,22978.32
2015,03   ,326  ,48907  ,BEQUES ALUMNAT ACTIV EXTRAESC COMPLEMENT          ,03,32   ,48    ,40000,28200.0,68200.0,44600.58
2015,03   ,341  ,22799  ,NATACIÓ ESCOLAR CEE CAN RIGOL                     ,03,34   ,22    ,3000,,3000.0,2924.4
2015,03   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,,55400.0,56592.67
2015,03   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14085,,14085.0,14554.6
2015,03   ,922  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,14677,,14677.0,
2015,03   ,922  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,9885,,9885.0,9473.4
2015,03   ,922  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,4236,,4236.0,4072.97
2015,03   ,922  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,12431,,12431.0,4095.85
2015,03   ,922  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,29387,,29387.0,9847.98
2015,03   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,17942,,17942.0,7213.97
2015,04   ,340  ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1     ,14677,,14677.0,14442.14
2015,04   ,340  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,19770,,19770.0,19769.68
2015,04   ,340  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,8378.58
2015,04   ,340  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,7506,,7506.0,7478.57
2015,04   ,340  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,20343,,20343.0,20177.39
2015,04   ,340  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,48557,,48557.0,48616.22
2015,04   ,340  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,78,,78.0,1007.18
2015,04   ,340  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,35881,,35881.0,33823.42
2015,04   ,340  ,22602  ,PUBLICITAT-DIFUSIÓ                                ,04,34   ,22    ,9295,,9295.0,8768.98
2015,04   ,340  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,04,34   ,22    ,900,,900.0,
2015,04   ,3411 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,7951.38
2015,04   ,3411 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,2049,,2049.0,1942.19
2015,04   ,3411 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,3641,,3641.0,3455.57
2015,04   ,3411 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,8972,,8972.0,9690.96
2015,04   ,3411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,5876,,5876.0,5998.72
2015,04   ,3411 ,22199  ,FOMENT ASSOC.ESPORTIU-MATERIAL-TROFEUS            ,04,34   ,22    ,12000,,12000.0,18391.84
2015,04   ,3411 ,227991 ,PREST. SERVEIS COMPETICIO JJEE FUTBOL-BASQUET     ,04,34   ,22    ,38300,,38300.0,35483.72
2015,04   ,3411 ,227992 ,PREST SERVEIS FORMACIÓ ENTITATS                   ,04,34   ,22    ,5000,,5000.0,
2015,04   ,3411 ,48901  ,TRANSF CORRENTS ASSOC. ESPORTIU                   ,04,34   ,48    ,84000,,84000.0,78805.0
2015,04   ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,04,3411 ,48902 ,225000,,225000.0,225000.0
2015,04   ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,04,3411 ,48903 ,225000,,225000.0,225000.0
2015,04   ,3411 ,48905  ,CONVENI PRATENC AA                                ,04,3411 ,48905 ,57000,,57000.0,57000.0
2015,04   ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,04,34   ,48    ,25000,50000.0,75000.0,50000.0
2015,04   ,3412 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,39641,,39641.0,23339.65
2015,04   ,3412 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,12245,,12245.0,8320.15
2015,04   ,3412 ,224    ,ASSEGURANCES                                      ,04,34   ,22    ,16500,,16500.0,14790.53
2015,04   ,3412 ,226093 ,DESP NIT DE L'ESPORT                              ,04,34   ,22    ,7500,,7500.0,5255.63
2015,04   ,3412 ,226096 ,DESP FESTA DE LA BICICLETA                        ,04,34   ,22    ,12200,,12200.0,9230.7
2015,04   ,3412 ,227991 ,DESP CURSA POPULAR                                ,04,34   ,22    ,14580,,14580.0,17034.13
2015,04   ,3412 ,227992 ,DINAMITZACIÓ ESPORTIVA SANT COSME                 ,04,34   ,22    ,32000,,32000.0,32731.48
2015,04   ,3412 ,227993 ,CAMPANYA NATACIO ESCOLAR AMB EDUCACIO             ,04,34   ,22    ,13000,,13000.0,10099.23
2015,04   ,342  ,212    ,MANTENIMENT ALTRES INSTAL·LACIONS ESPORTIVES      ,04,34   ,21    ,23746,,23746.0,24211.66
2015,04   ,342  ,22101  ,CONSUM AIGUA ESPORTS                              ,04,34   ,22    ,100698,,100698.0,116270.86
2015,04   ,342  ,22104  ,VESTUARI PERSONAL ESPORTS                         ,04,34   ,22    ,12150,,12150.0,6965.64
2015,04   ,342  ,22199  ,ESPORTS-SUBM. DIVERS MATERIAL                     ,04,34   ,22    ,19500,,19500.0,12542.71
2015,04   ,342  ,22699  ,DESP DIVERSES ESPORTS                             ,04,34   ,22    ,4860,,4860.0,2324.4
2015,04   ,342  ,227991 ,CONTR PREST SERVEIS ESPORTS                       ,04,34   ,22    ,990000,-72000.0,918000.0,884044.3
2015,04   ,342  ,227992 ,DESP DIVERSES ACTIVITATS ESTIU                    ,04,34   ,22    ,12150,,12150.0,3297.8
2015,04   ,342  ,227993 ,CONTR PREST SERVEIS CM VELA                       ,04,34   ,22    ,6000,,6000.0,3581.07
2015,04   ,342  ,48901  ,TRANSF CORRENTS ESPORT ESCOLAR                    ,04,34   ,48    ,116000,,116000.0,116000.0
2015,04   ,342  ,48904  ,"CONVENI CP PRAT, GESTIO PISTA JARDINS RIB         ",04,342  ,48904 ,7600,,7600.0,7600.0
2015,04   ,3421 ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1     ,14677,,14677.0,14677.32
2015,04   ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,12907,,12907.0,25813.04
2015,04   ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,19770,,19770.0,17502.01
2015,04   ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,8378.58
2015,04   ,3421 ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,36010,,36010.0,42908.21
2015,04   ,3421 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,15899,,15899.0,17048.07
2015,04   ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,  ,3    ,1     ,10110,,10110.0,12602.0
2015,04   ,3421 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,38283,,38283.0,45212.43
2015,04   ,3421 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,98063,,98063.0,122010.35
2015,04   ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,  ,3    ,1     ,7486,,7486.0,11699.65
2015,04   ,3421 ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,17221,,17221.0,21239.79
2015,04   ,3421 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,142628,,142628.0,150470.18
2015,04   ,3421 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,3    ,1     ,4758,,4758.0,2718.14
2015,04   ,3421 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,3    ,1     ,16896,,16896.0,14162.71
2015,04   ,3421 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,5324,,5324.0,6976.0
2015,04   ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,128754,,128754.0,147272.29
2015,04   ,3421 ,212    ,CEMS CONSERVACIÓ I REPARACIÓ                      ,04,34   ,21    ,289800,,289800.0,241308.67
2015,04   ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,04,34   ,22    ,165616,,165616.0,143011.14
2015,04   ,3421 ,22102  ,CONSUM GAS CEMS                                   ,04,34   ,22    ,127911,,127911.0,146752.92
2015,04   ,3421 ,22700  ,NETEJA CEMS                                       ,04,34   ,22    ,594358,,594358.0,594357.84
2015,04   ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,25813,,25813.0,12906.52
2015,04   ,3423 ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,53750,,53750.0,44535.82
2015,04   ,3423 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,6459,,6459.0,5127.11
2015,04   ,3423 ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,3    ,1     ,7047,,7047.0,6523.2
2015,04   ,3423 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,30256,,30256.0,21774.48
2015,04   ,3423 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,84495,,84495.0,63222.52
2015,01   ,491  ,4491   ,APORT. PRAT COMUNICACIÓ SL                        ,01,491  ,4491  ,591697,,591697.0,550000.0
2015,01   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,67650,,67650.0,67573.28
2015,01   ,912  ,11000  ,RETRIBUCIONS BASIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,26953,,26953.0,22840.06
2015,01   ,912  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,34691,,34691.0,40215.1
2015,01   ,912  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,14677,,14677.0,
2015,01   ,912  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,9885,,9885.0,9884.84
2015,01   ,912  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,25136,,25136.0,25071.53
2015,01   ,912  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,9004,,9004.0,8992.12
2015,01   ,912  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,23983,,23983.0,15794.1
2015,01   ,912  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,76556,,76556.0,57541.37
2015,01   ,912  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,34614,,34614.0,34284.16
2015,01   ,912  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,1100,,1100.0,588.45
2015,01   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,83084,,83084.0,72795.67
2015,01   ,912  ,226011 ,ATENCIONS PROTOCOL.LÀRIES                         ,01,91   ,22    ,50000,,50000.0,60021.44
2015,01   ,912  ,226012 ,ATENCIONS AGERMANAMENTS                           ,01,91   ,22    ,15000,,15000.0,2655.68
2015,01   ,912  ,22699  ,DESP DIVERSES ALCALDIA                            ,01,91   ,22    ,11000,,11000.0,50.97
2015,01   ,912  ,23000  ,ÒRGANS DE GOVERN-DIETES                           ,01,91   ,23    ,1900,,1900.0,388.15
2015,01   ,912  ,23100  ,ÒRGANS DE GOVERN-LOCOMOCIÓ                        ,01,91   ,23    ,7600,,7600.0,3698.97
2015,01   ,912  ,489    ,TRANSF CORRENTS ALCALDIA                          ,01,91   ,48    ,3000,,3000.0,2000.0
2015,01   ,920  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,29355,,29355.0,29354.64
2015,01   ,920  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,9885,,9885.0,9884.84
2015,01   ,920  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,16757,,16757.0,16362.31
2015,01   ,920  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,15433,,15433.0,15909.84
2015,01   ,920  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,33276,,33276.0,33126.13
2015,01   ,920  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,115797,,115797.0,115993.3
2015,01   ,920  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,271,,271.0,1192.1
2015,01   ,920  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,42587,,42587.0,44228.09
2015,01   ,924  ,11000  ,RETRIBUCIONS BASIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,20666,,20666.0,17135.14
2015,01   ,924  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,30834,,30834.0,35534.26
2015,01   ,924  ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,25813,,25813.0,25710.29
2015,01   ,924  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,9885,,9885.0,9884.84
2015,01   ,924  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,2916,,2916.0,2916.36
2015,01   ,924  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,14695,,14695.0,14655.49
2015,01   ,924  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,30394,,30394.0,30703.78
2015,01   ,924  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,28937,,28937.0,29104.45
2015,01   ,924  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,9    ,1     ,175,,175.0,145.52
2015,01   ,924  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,425,,425.0,857.99
2015,01   ,924  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,47549,,47549.0,49425.6
2015,01   ,924  ,226021 ,COMUNICACIÓ SOCIAL-DIFUSIÓ                        ,01,92   ,22    ,140000,,140000.0,201612.21
2015,01   ,924  ,226023 ,COMUNICACIÓ INSTITUCIONAL                         ,01,92   ,22    ,170000,30000.0,200000.0,136646.3
2015,02   ,326  ,227998 ,ESCOLA MUNICIPAL DE MÚSICA                        ,02,32   ,22    ,313200,,313200.0,309283.21
2015,02   ,330  ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1     ,14677,,14677.0,14677.32
2015,02   ,330  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,9885,,9885.0,9884.84
2015,02   ,330  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,8378.58
2015,02   ,330  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,11509,,11509.0,11508.69
2015,02   ,330  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,16701,,16701.0,16700.88
2015,02   ,330  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,39041,,39041.0,39041.24
2015,02   ,330  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,527,,527.0,448.38
2015,02   ,330  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,26067,,26067.0,26447.43
2015,02   ,330  ,226022 ,COMUNICACIÓ - OFERTA FORMATIVA                    ,02,33   ,22    ,9000,,9000.0,28587.01
2015,02   ,330  ,226991 ,DESP DIVERSES ACTIVITATS CULTURALS                ,02,33   ,22    ,10000,,10000.0,16747.22
2015,02   ,330  ,227997 ,CONTR PREST SERVEIS CENTRIC                       ,02,33   ,22    ,180374,,180374.0,174101.28
2015,02   ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,02,330  ,467   ,90000,5221.78,95221.78,95221.78
2015,02   ,332  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,8292.97
2015,02   ,332  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,250,,250.0,247.7
2015,02   ,332  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,3013,,3013.0,2981.92
2015,02   ,332  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,8100,,8100.0,8218.47
2015,02   ,332  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,115099,,115099.0,115098.95
2015,02   ,332  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,3    ,1     ,697,,697.0,386.54
2015,02   ,332  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,42016,,42016.0,43328.05
2015,02   ,3321 ,227991 ,BIBLIOTECA - FOMENT DE LA LECTURA                 ,02,33   ,22    ,30000,,30000.0,24808.25
2015,02   ,333  ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,30714,,30714.0,30571.6
2015,02   ,333  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,2846,,2846.0,2824.7
2015,02   ,333  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,3    ,1     ,1059,,1059.0,291.12
2015,02   ,333  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,11422,,11422.0,11369.24
2015,02   ,333  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,35569,,35569.0,35954.45
2015,02   ,333  ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,1612,,1612.0,443.11
2015,02   ,333  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,347,,347.0,415.57
2015,02   ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,22726,,22726.0,23873.6
2015,02   ,333  ,212    ,CONSERV-REP EDIFICIS-INSTAL CULTURA-JOVENTUT      ,02,33   ,21    ,342884,-15000.0,327884.0,302968.57
2015,02   ,333  ,22100  ,ELECTRICITAT EDIFICIS CULTURA-JOVENTUT            ,02,33   ,22    ,350000,,350000.0,308810.27
2015,02   ,333  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA-JOVENTUT            ,02,33   ,22    ,13809,,13809.0,43051.89
2015,02   ,333  ,22102  ,CONSUM GAS EDIFICIS CULTURA-JOVENTUT              ,02,33   ,22    ,67428,,67428.0,55164.23
2015,02   ,333  ,22700  ,NETEJA EDIFICIS CULTURA I JOVENTUT                ,02,33   ,22    ,527945,,527945.0,532906.9
2015,02   ,333  ,227991 ,ARTS VISUALS                                      ,02,33   ,22    ,22000,,22000.0,21014.49
2015,02   ,333  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,02,33   ,22    ,349690,,349690.0,349690.0
2015,02   ,333  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA BAIXA       ,02,33   ,22    ,323373,15000.0,338373.0,332122.48
2015,02   ,333  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,02,33   ,22    ,244779,,244779.0,242795.85
2015,02   ,334  ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,103252,,103252.0,80087.93
2015,02   ,334  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,88964,,88964.0,87332.29
2015,02   ,334  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,8379,,8379.0,7456.05
2015,02   ,334  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,24668,,24668.0,21988.29
2015,02   ,334  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,3    ,1     ,7075,,7075.0,6795.42
2015,02   ,334  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,84088,,84088.0,73952.31
2015,02   ,334  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,180980,,180980.0,175253.3
2015,02   ,334  ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,9522,,9522.0,9363.6
2015,02   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,95585,,95585.0,123887.38
2015,02   ,334  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,10663,,10663.0,10371.3
2015,02   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,169701,,169701.0,173478.78
2015,02   ,334  ,227991 ,ARTS ESCÈNIQUES I MÚSICA                          ,02,33   ,22    ,180000,,180000.0,186030.33
2015,02   ,334  ,227992 ,DESP DIVERSES TEATRE MODERN                       ,02,334  ,227992,6,31080.98,31086.98,20560.06
2015,02   ,334  ,227993 ,CONTR PREST SERVEIS CINEMA CAPRI                  ,02,33   ,22    ,18000,,18000.0,14736.3
2015,02   ,334  ,48901  ,TRANSF CORRENTS DINAMITZACIÓ MOV ASSOCIATIU       ,02,33   ,48    ,62300,,62300.0,64386.0
2015,02   ,334  ,48902  ,TRANSF CORRENTS AMICS DE L'ART DEL PRAT           ,02,334  ,48902 ,120000,,120000.0,120000.0
2015,02   ,334  ,48903  ,TRANSF CORRENTS ANIVERSARIS ENTITATS              ,02,33   ,48    ,4500,,4500.0,1500.0
2015,02   ,334  ,48905  ,TRANSF CORRENT BANDA DE MÚSICA DEL PRAT           ,02,334  ,48905 ,10000,,10000.0,10000.0
