#Ejercicio,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2023,011  ,9202 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,59971.0,0.0,59971.0,0.0
2023,011  ,9202 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11483.0,0.0,11483.0,0.0
2023,011  ,9202 ,12006  ,TRIENNIS                                          ,,9    ,1     ,8427.0,0.0,8427.0,0.0
2023,011  ,9202 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,33704.0,0.0,33704.0,0.0
2023,011  ,9202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,75193.0,0.0,75193.0,0.0
2023,032  ,170  ,489    ,TRANSF CORRENTS EDUC PROM AMBIENTAL               ,032,170  ,489   ,6000.0,0.0,6000.0,0.0
2023,032  ,170  ,48904  ,TRANSF CORRENT CRAM                               ,032,170  ,48904 ,30000.0,0.0,30000.0,0.0
2023,032  ,170  ,48905  ,TRANSF CORRENTS ACCIÓO AMBIENTAL  AGRUP FOTOGRAF  ,032,170  ,48905 ,2500.0,0.0,2500.0,0.0
2023,032  ,1721 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,17050.0,0.0,17050.0,0.0
2023,032  ,1721 ,12006  ,TRIENNIS                                          ,,1    ,1     ,5340.0,0.0,5340.0,0.0
2023,032  ,1721 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,8292.0,0.0,8292.0,0.0
2023,032  ,1721 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,14242.0,0.0,14242.0,0.0
2023,032  ,1721 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,30200.0,0.0,30200.0,0.0
2023,032  ,1721 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,25136.0,0.0,25136.0,0.0
2023,032  ,1721 ,22199  ,GESTIÓ-ESPAIS NATURALS                            ,032,17   ,22    ,23400.0,0.0,23400.0,0.0
2023,032  ,1722 ,22601  ,DESPESES DIVERSES                                 ,032,17   ,22    ,450.0,0.0,450.0,0.0
2023,032  ,1722 ,22701  ,ESTUDIS I TREBALLS TÈCNICS                        ,032,17   ,22    ,48500.0,0.0,48500.0,0.0
2023,032  ,1722 ,227992 ,DESPLEGAMENT OFICINA D'ENERGIA I CLIMA            ,032,17   ,22    ,135000.0,0.0,135000.0,0.0
2023,032  ,1722 ,467    ,APORT. CONSORCI ESPAIS NATURALS DEL DELTA         ,032,1722 ,467   ,60000.0,0.0,60000.0,0.0
2023,032  ,1722 ,479    ,LÍNIA AJUTS MOBILITAT DESCARBONITZADA EMPRESA     ,032,1722 ,479   ,30000.0,0.0,30000.0,0.0
2023,032  ,2311 ,4892   ,LÍNIA AJUTS VULNERABILITAT ENERGÈTICA             ,032,2311 ,4892  ,1.0,0.0,1.0,0.0
2023,032  ,2311 ,4893   ,LINIA AJUTS ARRANJAMENTS ENERGIA DOMICILIS VULNERA,032,2311 ,4893  ,1.0,0.0,1.0,0.0
2023,032  ,419  ,22199  ,SUBMINISTRAMENTS DIVERSOS AGRICULTURA             ,032,41   ,22    ,15000.0,0.0,15000.0,0.0
2023,032  ,419  ,22602  ,PUBLICITAT I DIFUSIÓ AGRICULTURA                  ,032,41   ,22    ,4204.0,0.0,4204.0,0.0
2023,032  ,419  ,22699  ,DESPESES DIVERSES AGRICULTURA                     ,032,41   ,22    ,500.0,0.0,500.0,0.0
2023,032  ,419  ,2279901,ESTRATÈGIA ALIMENTACIÓ SOSTENIBLE                 ,032,41   ,22    ,7100.0,0.0,7100.0,0.0
2023,061  ,3421 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17050.0,0.0,17050.0,0.0
2023,061  ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,29986.0,0.0,29986.0,0.0
2023,061  ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,11483.0,0.0,11483.0,0.0
2023,061  ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9734.0,0.0,9734.0,0.0
2023,061  ,3421 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,44600.0,0.0,44600.0,0.0
2023,061  ,3421 ,12006  ,TRIENNIS                                          ,,3    ,1     ,22661.0,0.0,22661.0,0.0
2023,061  ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,14620.0,0.0,14620.0,0.0
2023,061  ,3421 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,50016.0,0.0,50016.0,0.0
2023,061  ,3421 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,134223.0,0.0,134223.0,0.0
2023,061  ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,4575.0,0.0,4575.0,0.0
2023,061  ,3421 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,27710.0,0.0,27710.0,0.0
2023,061  ,3421 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,160896.0,0.0,160896.0,0.0
2023,061  ,3421 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3755.0,0.0,3755.0,0.0
2023,061  ,3421 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,7565.0,0.0,7565.0,0.0
2023,061  ,3421 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,14000.0,0.0,14000.0,0.0
2023,061  ,3421 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,4140.0,0.0,4140.0,0.0
2023,061  ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,171097.0,0.0,171097.0,0.0
2023,061  ,3421 ,212    ,CEMS CONSERVACIÓ I REPARACIÓ                      ,061,34   ,21    ,245000.0,0.0,245000.0,0.0
2023,061  ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,061,34   ,22    ,218697.0,0.0,218697.0,0.0
2023,061  ,3421 ,22102  ,CONSUM GAS CEMS                                   ,061,34   ,22    ,359921.0,0.0,359921.0,0.0
2023,061  ,3421 ,22700  ,NETEJA CEMS                                       ,061,34   ,22    ,725912.0,0.0,725912.0,0.0
2023,061  ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,14993.0,0.0,14993.0,0.0
2023,061  ,3423 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,53520.0,0.0,53520.0,0.0
2023,061  ,3423 ,12006  ,TRIENNIS                                          ,,3    ,1     ,7619.0,0.0,7619.0,0.0
2023,061  ,3423 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,14620.0,0.0,14620.0,0.0
2023,072  ,327  ,48905  ,TRANSF CORRENTS FONS CATALÀ DE COOPERACIÓ         ,072,327  ,48905 ,33000.0,0.0,33000.0,0.0
2023,012  ,920  ,227062 ,ESTUDIS I TREBALLS TÈCNICS TIC                    ,012,92   ,22    ,220000.0,0.0,220000.0,0.0
2023,051  ,2412 ,226992 ,DESP VARIES -OCUPACIÓ                             ,051,24   ,22    ,1000.0,0.0,1000.0,0.0
2023,011  ,9202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,35520.0,0.0,35520.0,0.0
2023,011  ,9202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,87204.0,0.0,87204.0,0.0
2023,011  ,9202 ,226023 ,COMUNICACIÓ INSTITUCIONAL                         ,011,92   ,22    ,256762.0,0.0,256762.0,0.0
2023,011  ,9202 ,227994 ,CONTR PREST SERVEIS AUDIOVISUALS                  ,011,92   ,22    ,150000.0,0.0,150000.0,0.0
2023,011  ,9202 ,227995 ,CONT PREST SERVEIS GRÀFICS I DE COMUNICACIÓ       ,011,92   ,22    ,65000.0,0.0,65000.0,0.0
2023,011  ,9203 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,17050.0,0.0,17050.0,0.0
2023,011  ,9203 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11483.0,0.0,11483.0,0.0
2023,011  ,9203 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,19467.0,0.0,19467.0,0.0
2023,011  ,9203 ,12006  ,TRIENNIS                                          ,,9    ,1     ,11255.0,0.0,11255.0,0.0
2023,011  ,9203 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,30638.0,0.0,30638.0,0.0
2023,011  ,9203 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,113893.0,0.0,113893.0,0.0
2023,011  ,9203 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,38936.0,0.0,38936.0,0.0
2023,012  ,011  ,359    ,ALTRES DESPESES FINANCERES                        ,012,01   ,35    ,50000.0,0.0,50000.0,0.0
2023,012  ,161  ,467    ,TRANSF CONGIAC                                    ,012,161  ,467   ,11400.0,0.0,11400.0,0.0
2023,012  ,221  ,16205  ,ASSEGURANÇA VIDA I ACCIDENTS                      ,,2    ,1     ,96933.0,0.0,96933.0,0.0
2023,012  ,221  ,164    ,AJUDA FAMILIAR                                    ,,2    ,1     ,32000.0,0.0,32000.0,0.0
2023,012  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,191005.0,0.0,191005.0,0.0
2023,012  ,912  ,10001  ,ALTRES REMUNERACIONS - ASSISTÈNCIA PLENS          ,,9    ,1     ,81888.0,0.0,81888.0,0.0
2023,012  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,58687.0,0.0,58687.0,0.0
2023,012  ,912  ,487    ,TRANSF CORRENTS FUNDACIÓ CATALUNYA EUROPEA        ,012,912  ,487   ,10000.0,0.0,10000.0,0.0
2023,012  ,912  ,489    ,TRANSF CORRENTS GRUPS MUNICIPALS                  ,012,912  ,489   ,180000.0,0.0,180000.0,0.0
2023,012  ,920  ,202    ,ARRENDAMENTS VARIS                                ,012,92   ,20    ,300000.0,0.0,300000.0,0.0
2023,012  ,920  ,216    ,MANTENIMENT EQUIPS INFORMÀTICS/PROGRAMARI         ,012,92   ,21    ,570000.0,0.0,570000.0,0.0
2023,032  ,419  ,46601  ,QUOTA MEMBRE ASSOC RED DE CIUDADES POR LA AGRC    ,032,419  ,46601 ,1000.0,0.0,1000.0,0.0
2023,032  ,419  ,48901  ,TRANSF CORRENT PARC AGRARI                        ,032,419  ,48901 ,21000.0,0.0,21000.0,0.0
2023,032  ,419  ,48902  ,TRANSF CORRENT ESPIGOLADORS                       ,032,419  ,48902 ,12000.0,0.0,12000.0,0.0
2023,032  ,419  ,48904  ,CONVENI FUNDESPLAI EXPOSICIÓ ALIMENTACIÓ          ,032,419  ,48904 ,15000.0,0.0,15000.0,0.0
2023,032  ,419  ,48905  ,TRANSF CORRENTS AMICS DEL CAVALL (AMICSDEL PRAT)  ,032,419  ,48905 ,15000.0,0.0,15000.0,0.0
2023,032  ,419  ,48906  ,TRANSF CORRENTS AMICS DEL PRAT  APLEC DE LA TARANA,032,419  ,48906 ,4000.0,0.0,4000.0,0.0
2023,041  ,320  ,22602  ,PUBLICITAT DIFUSIÓ PROM ESCOL                     ,041,32   ,22    ,2329.0,0.0,2329.0,0.0
2023,041  ,3200 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17050.0,0.0,17050.0,0.0
2023,041  ,3200 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,44978.0,0.0,44978.0,0.0
2023,041  ,3200 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,11483.0,0.0,11483.0,0.0
2023,041  ,3200 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,38933.0,0.0,38933.0,0.0
2023,041  ,3200 ,12006  ,TRIENNIS                                          ,,3    ,1     ,19687.0,0.0,19687.0,0.0
2023,041  ,3200 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,54322.0,0.0,54322.0,0.0
2023,041  ,3200 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,127988.0,0.0,127988.0,0.0
2023,041  ,3200 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,87344.0,0.0,87344.0,0.0
2023,041  ,3202 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17050.0,0.0,17050.0,0.0
2023,041  ,3202 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,90094.0,0.0,90094.0,0.0
2023,041  ,3202 ,12006  ,TRIENNIS                                          ,,3    ,1     ,15221.0,0.0,15221.0,0.0
2023,041  ,3202 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,46891.0,0.0,46891.0,0.0
2023,041  ,3202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,96447.0,0.0,96447.0,0.0
2023,041  ,3202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,38306.0,0.0,38306.0,0.0
2023,041  ,3202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,93959.0,0.0,93959.0,0.0
2023,041  ,323  ,226991 ,DESP DIVERSES MILLORA ENSENYAMENT PÚBLIC          ,041,32   ,22    ,1000.0,0.0,1000.0,0.0
2023,041  ,323  ,227992 ,PREST. SERVEIS ESCOLES BARRI SANT COSME           ,041,32   ,22    ,33272.0,0.0,33272.0,0.0
2023,041  ,3231 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,74964.0,0.0,74964.0,0.0
2023,061  ,3423 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,27786.0,0.0,27786.0,0.0
2023,061  ,3423 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,87843.0,0.0,87843.0,0.0
2023,061  ,3423 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,5030.0,0.0,5030.0,0.0
2023,061  ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,27710.0,0.0,27710.0,0.0
2023,061  ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,231165.0,0.0,231165.0,0.0
2023,061  ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,5600.0,0.0,5600.0,0.0
2023,061  ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,4075.0,0.0,4075.0,0.0
2023,061  ,3423 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,14000.0,0.0,14000.0,0.0
2023,061  ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5625.0,0.0,5625.0,0.0
2023,061  ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,159932.0,0.0,159932.0,0.0
2023,061  ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓ I REPARACIÓ              ",061,34   ,21    ,160000.0,0.0,160000.0,0.0
2023,061  ,3423 ,22100  ,ELECTRICITAT CEM ESTRUCH                          ,061,34   ,22    ,162685.0,0.0,162685.0,0.0
2023,061  ,3423 ,22102  ,CONSUM GAS CEM ESTRUCH                            ,061,34   ,22    ,474489.0,0.0,474489.0,0.0
2023,061  ,3423 ,22700  ,NETEJA CEM ESTRUCH                                ,061,34   ,22    ,602166.0,0.0,602166.0,0.0
2023,061  ,3424 ,22100  ,ELECTRICITAT CEM JULIO MÉNDEZ                     ,061,34   ,22    ,27205.0,0.0,27205.0,0.0
2023,061  ,3424 ,22102  ,CONSUM GAS CEM JULIO MÉNDEZ                       ,061,34   ,22    ,69527.0,0.0,69527.0,0.0
2023,061  ,3424 ,227991 ,CONSERV I GEST CEM JULIO MÉNDEZ                   ,061,34   ,22    ,476135.0,0.0,476135.0,0.0
2023,061  ,3425 ,22100  ,ELECTRICITAT CEM FONDO D'EN PEIXO                 ,061,34   ,22    ,71282.0,0.0,71282.0,0.0
2023,061  ,3425 ,22102  ,CONSUM GAS CEM FONDO D'EN PEIXO                   ,061,34   ,22    ,224424.0,0.0,224424.0,0.0
2023,061  ,3425 ,227991 ,CONTR PREST SERVEIS FONDO D'EN PEIXO              ,061,34   ,22    ,753830.0,0.0,753830.0,0.0
2023,061  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,64653.0,0.0,64653.0,0.0
2023,061  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17560.0,0.0,17560.0,0.0
2023,062  ,311  ,212    ,"EDIF. SANITAT-CONSERV, I REP.                     ",062,31   ,21    ,13355.0,0.0,13355.0,0.0
2023,062  ,311  ,22100  ,ELECTRICITAT EDIFICI SALUT PÚBLICA                ,062,31   ,22    ,14048.0,0.0,14048.0,0.0
2023,012  ,920  ,23010  ,DIETES PERSONAL DIRECTIU                          ,012,92   ,23    ,1000.0,0.0,1000.0,0.0
2023,012  ,920  ,23110  ,LOCOMOCIÓ PERSONAL DIRECTIU                       ,012,92   ,23    ,1000.0,0.0,1000.0,0.0
