#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,032  ,170  ,22602  ,GASTOS DIFUSIÓN AMBIENTAL,032,17   ,22    ,23000.0,0.0,23000.0,5027.94
2021,032  ,170  ,226021 ,GASTOS DIFUSIÓN PLAYA,032,17   ,22    ,6000.0,0.0,6000.0,0.0
2021,032  ,170  ,22699  ,GASTOS DIVERSOS CALIDAD AMBIENTAL,032,17   ,22    ,810.0,0.0,810.0,0.0
2021,032  ,170  ,227991 ,CONTR PREST SERV PLAYA,032,17   ,22    ,27000.0,0.0,27000.0,19647.0
2021,032  ,170  ,227992 ,CONTR PREST SERVICIOS EDUCACIÓN AMBIENTAL,032,17   ,22    ,133103.0,0.0,133103.0,115271.64
2021,032  ,170  ,227993 ,ESTUDIOS Y TRABAJOS TÉCNICOS,032,17   ,22    ,40000.0,0.0,40000.0,47940.54
2021,032  ,170  ,489    ,TRANSF CORRIENTES EDUC PROM AMBIENTAL,032,17   ,48    ,20700.0,0.0,20700.0,13407.66
2021,032  ,170  ,48901  ,CUOTAS-APORTACIONES DIVERSAS,032,17   ,48    ,3630.0,0.0,3630.0,600.0
2021,032  ,170  ,48904  ,TRANSF CORRIENTE CRAM,032,170  ,48904 ,30000.0,0.0,30000.0,30000.0
2021,032  ,1721 ,12000  ,SUELDOS DEL GRUPO A1,,1    ,1     ,16072.0,0.0,16072.0,16071.44
2021,032  ,1721 ,12006  ,TRIENIOS,,1    ,1     ,4992.0,0.0,4992.0,4991.08
2021,032  ,1721 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,7816.0,0.0,7816.0,7815.92
2021,032  ,1721 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,13424.0,0.0,13424.0,13423.9
2021,032  ,1721 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,30174.0,0.0,30174.0,11612.97
2021,032  ,1721 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,24304.0,0.0,24304.0,18578.51
2021,032  ,1721 ,22199  ,GESTIÓN-ESPACIOS NATURALES,032,17   ,22    ,23400.0,0.0,23400.0,5752.29
2021,032  ,1721 ,227991 ,PREST SERVICIOS -ESPACIOS NATURALES-PLAYA,032,17   ,22    ,88664.0,0.0,88664.0,50275.91
2021,032  ,1722 ,22601  ,GASTOS DIVERSOS,032,17   ,22    ,500.0,0.0,500.0,0.0
2021,041  ,3231 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,7314.0,0.0,7314.0,0.0
2021,041  ,3231 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,88188.0,0.0,88188.0,94462.98
2021,041  ,3231 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,6712.0,0.0,6712.0,2488.48
2021,041  ,3231 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,115219.0,0.0,115219.0,97281.92
2021,041  ,3231 ,212    ,GUARDERÍA-CONSERV. Y REPARACIÓN,041,32   ,21    ,62882.0,0.0,62882.0,37793.38
2021,041  ,3231 ,221001 ,ELECTRICIDAD GUARDERÍAS,041,32   ,22    ,3894.0,0.0,3894.0,3550.33
2021,041  ,3231 ,221011 ,CONSUMO AGUA GUARDERÍA,041,32   ,22    ,1805.0,0.0,1805.0,1490.08
2021,041  ,3231 ,221021 ,SUMINISTRO GAS-GUARDERÍA,041,32   ,22    ,3625.0,0.0,3625.0,2568.44
2021,041  ,3231 ,221041 ,VESTUARIO GUARDERÍA,041,32   ,22    ,2500.0,0.0,2500.0,2664.4
2021,041  ,3231 ,22105  ,ALIMENTOS-GUARDERÍA,041,32   ,22    ,43318.0,0.0,43318.0,18539.92
2021,041  ,3231 ,22199  ,SUMINISTROS DIVERSOS-GUARDERÍA,041,32   ,22    ,6600.0,0.0,6600.0,5820.31
2021,041  ,3231 ,226992 ,GASTOS DIVERSOS GUARDERÍA,041,32   ,22    ,11800.0,0.0,11800.0,3455.92
2021,041  ,3231 ,227001 ,LIMPIEZA GUARDERÍA,041,32   ,22    ,352212.0,0.0,352212.0,350030.74
2021,041  ,3231 ,227992 ,CONTR PREST SERVICIOS AUX GUARDERÍA,041,32   ,22    ,131872.0,0.0,131872.0,133671.72
2021,041  ,3231 ,227994 ,CONTR PREST SERVICIOS GUARDERÍA EL CABUSSET,041,32   ,22    ,365206.0,0.0,365206.0,359934.27
2021,041  ,3231 ,227995 ,CONTR PREST SERVICIOS GUARDERÍA LA GRANOTA,041,32   ,22    ,343000.0,0.0,343000.0,319349.96
2021,041  ,3231 ,227996 ,CONTR PREST SERV GUARDERÍA LA BLAVETA,041,32   ,22    ,424712.0,0.0,424712.0,428011.97
2021,041  ,3231 ,489    ,TRANSF CORRIENTES GUARDERÍAS,041,32   ,48    ,133000.0,0.0,133000.0,62456.25
2021,041  ,3232 ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,50449.0,0.0,50449.0,45909.43
2021,041  ,3232 ,12006  ,TRIENIOS,,3    ,1     ,4897.0,0.0,4897.0,3568.66
2021,041  ,3232 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3    ,1     ,5394.0,0.0,5394.0,1808.39
2021,041  ,3232 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,19452.0,0.0,19452.0,17403.55
2021,041  ,3232 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,62215.0,0.0,62215.0,73406.5
2021,041  ,3232 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,8946.0,0.0,8946.0,2802.15
2021,041  ,3232 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,254444.0,0.0,254444.0,253329.35
2021,051  ,433  ,22706  ,DOTACIÓN PREMIOS PLANES DE EMPRESA,051,43   ,22    ,12000.0,0.0,12000.0,0.0
2021,051  ,2415 ,1430   ,PLANES OCUPACIÓN AMB,051,2415 ,1430  ,69843.0,112402.89,182245.89,168581.85
2021,051  ,2415 ,16000  ,CUOTAS SEGURIDAD AMB,051,2415 ,16000 ,100.0,57624.62,57724.62,51669.56
2021,051  ,2416 ,1430   ,PLANES OCUPACIÓN DIPUTACIÓN,051,2416 ,1430  ,18000.0,129000.0,147000.0,139060.75
2021,051  ,2416 ,16000  ,CUOTAS SEGURIDAD SOCIAL DIBA,051,2416 ,16000 ,1000.0,54000.0,55000.0,47729.78
2021,051  ,419  ,489    ,APORT. CONSEJO REGULADOR IGP RAZA PRAT,051,419  ,489   ,6000.0,0.0,6000.0,3600.0
2021,051  ,419  ,48901  ,TRANSF CORRIENTES ASOC CRIADORES RAZA PRAT,051,419  ,48901 ,8000.0,0.0,8000.0,4800.0
2021,051  ,4311 ,22199  ,SUMINISTROS DIVERSOS,051,43   ,22    ,19043.0,0.0,19043.0,25229.9
2021,051  ,4311 ,22602  ,"PUBLICIDAD Y DIFUSIÓN, FERIAS, MUESTRAS, EXP",051,43   ,22    ,7670.0,0.0,7670.0,12152.11
2021,051  ,4311 ,22699  ,"GASTOS DIVERSOS FERIA AVÍCOLA, MUESTRA",051,43   ,22    ,1616.0,0.0,1616.0,1294.85
2021,051  ,4311 ,22799  ,"CONTR PREST SERVICIOS-FERIA AVÍCOLA, MOSTRA CIAL.",051,43   ,22    ,250000.0,0.0,250000.0,200850.79
2021,051  ,4311 ,227991 ,CONTR PREST SERVICIOS PRODUCTO LOCAL,051,43   ,22    ,50000.0,0.0,50000.0,32813.4
2021,051  ,4311 ,227992 ,PREST SERVICIOS ACTIV GASTRONÓMICAS FERIA,051,43   ,22    ,54000.0,0.0,54000.0,53900.35
2021,051  ,433  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,56530.0,0.0,56530.0,54604.38
2021,051  ,433  ,12003  ,SUELDOS DEL GRUPO C1,,4    ,1     ,32472.0,0.0,32472.0,29475.71
2021,051  ,433  ,12004  ,SUELDOS DEL GRUPO C2,,4    ,1     ,18350.0,0.0,18350.0,9802.88
2021,051  ,433  ,12006  ,TRIENIOS,,4    ,1     ,19459.0,0.0,19459.0,15462.65
2021,051  ,433  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,44150.0,0.0,44150.0,39550.24
2021,051  ,433  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,91999.0,0.0,91999.0,94850.9
2021,051  ,433  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,,4    ,1     ,88289.0,0.0,88289.0,88287.88
2021,051  ,433  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,109622.0,0.0,109622.0,93934.02
2021,051  ,433  ,22199  ,SUMINISTROS DIVERSOS,051,43   ,22    ,2500.0,0.0,2500.0,9332.6
2021,051  ,433  ,22602  ,PUBLICIDAD Y DIFUSIÓN,051,43   ,22    ,14000.0,0.0,14000.0,19454.38
2021,051  ,433  ,22699  ,GASTOS VARIOS ACTIVIDAD ECONÓMICA,051,43   ,22    ,1500.0,0.0,1500.0,239.2
2021,051  ,433  ,22707  ,DOTACIÓN PREMIOS DELTA,051,43   ,22    ,4000.0,0.0,4000.0,0.0
2021,012  ,9231 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17290.0,0.0,17290.0,18160.81
2021,012  ,924  ,22705  ,GASTOS ELECCIONES,012,92   ,22    ,30000.0,0.0,30000.0,12790.72
2021,012  ,924  ,619    ,INV MEJORA PRESUPUESTOS PARTICIPATIVOS,012,924  ,619   ,1000000.0,-263670.13,736329.87,0.0
2021,012  ,925  ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,14133.0,0.0,14133.0,0.0
2021,012  ,925  ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,91746.0,0.0,91746.0,89509.18
2021,012  ,925  ,12005  ,SUELDOS DEL GRUPO E,,9    ,1     ,16817.0,0.0,16817.0,17154.8
2021,012  ,925  ,12006  ,TRIENIOS,,9    ,1     ,21447.0,0.0,21447.0,19481.24
2021,012  ,925  ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,57004.0,0.0,57004.0,49674.1
2021,012  ,925  ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,170114.0,0.0,170114.0,200073.01
2021,012  ,925  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,75509.0,0.0,75509.0,75928.01
2021,012  ,925  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,124374.0,0.0,124374.0,91061.47
2021,012  ,929  ,22699  ,"GASTOS DIVERSOS, INDEMNIZACIONES, ETC.",012,92   ,22    ,45000.0,0.0,45000.0,57323.48
2021,012  ,931  ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,64286.0,0.0,64286.0,32142.88
2021,012  ,931  ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,14133.0,0.0,14133.0,14132.38
2021,012  ,931  ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,21648.0,0.0,21648.0,21647.8
2021,012  ,931  ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,45873.0,0.0,45873.0,47763.2
2021,012  ,931  ,12006  ,TRIENIOS,,9    ,1     ,23842.0,0.0,23842.0,15913.36
2021,012  ,931  ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,73300.0,0.0,73300.0,52815.7
2021,012  ,931  ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,209864.0,0.0,209864.0,179306.79
2021,012  ,931  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,111673.0,0.0,111673.0,93024.36
2021,012  ,932  ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48215.0,0.0,48215.0,50539.93
2021,012  ,932  ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,14133.0,0.0,14133.0,14132.38
2021,012  ,932  ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,54120.0,0.0,54120.0,50854.54
2021,012  ,932  ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,55048.0,0.0,55048.0,53406.93
2021,041  ,3232 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,9030.0,0.0,9030.0,0.0
2021,041  ,3232 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,135494.0,0.0,135494.0,121325.46
2021,041  ,3232 ,212    ,ESCUELAS-CONSERVACIÓN Y REPARACIÓN,041,32   ,21    ,843024.0,0.0,843024.0,785982.38
2021,041  ,3232 ,221002 ,SUBM. ENERGÍA ELÉCTRICA ESCUELAS,041,32   ,22    ,135438.0,0.0,135438.0,109352.24
2021,041  ,3232 ,221012 ,CONSUMO AGUA ESCUELAS,041,32   ,22    ,61210.0,0.0,61210.0,51978.2
2021,041  ,3232 ,221022 ,ESCUELAS-SUBM. GAS,041,32   ,22    ,112874.0,0.0,112874.0,79570.36
2021,041  ,3232 ,221042 ,VESTUARIO EDUCACIÓN,041,32   ,22    ,12150.0,0.0,12150.0,9715.41
2021,041  ,3232 ,227002 ,LIMPIEZA ESCUELAS,041,32   ,22    ,2164659.0,0.0,2164659.0,2148756.84
2021,041  ,326  ,22699  ,GASTOS DIVERSOS SERVICIOS COMPLEMENTARIOS,041,32   ,22    ,1500.0,0.0,1500.0,1731.81
2021,041  ,326  ,226991 ,GASTOS DIVERSOS ACT. FORMACIÓN PADRES Y MADRES,041,32   ,22    ,900.0,0.0,900.0,703.53
2021,041  ,326  ,2279901,PREST SERV CAMINOS ESCOLARES,041,32   ,22    ,7000.0,0.0,7000.0,0.0
2021,041  ,326  ,2279902,PREST SERVICIOS VELADOR EXTRAESCOLARES,041,32   ,22    ,15000.0,0.0,15000.0,0.0
2021,041  ,326  ,2279903,PREST SERVICIOS PROYECTO NUEVAS OPORTUNIDADES,041,32   ,22    ,55000.0,-14042.44,40957.56,0.0
2021,041  ,326  ,227991 ,PREST SERV FORMACIÓN PADRES Y MADRES,041,32   ,22    ,5910.0,0.0,5910.0,5131.9
2021,041  ,326  ,227992 ,"LECTURA, ÉXITO EDUCATIVO I COMUNIDAD (LECXIT)",041,32   ,22    ,47500.0,0.0,47500.0,17801.85
2021,041  ,326  ,227993 ,PREST SERV CIUDAD DE LA INFANCIA,041,32   ,22    ,12600.0,0.0,12600.0,8849.22
2021,041  ,326  ,227994 ,PREST SERVICIOS-PATIO ABIERTO,041,32   ,22    ,26400.0,0.0,26400.0,22203.91
2021,041  ,326  ,227995 ,PLAN EDUCATIVO DEL ENTORNO,041,32   ,22    ,143233.0,37473.0,180706.0,186395.11
2021,041  ,326  ,227996 ,DINÁMICA EDUCATIVA,041,32   ,22    ,13000.0,0.0,13000.0,3333.61
2021,041  ,326  ,227997 ,SOPORTE FP Y ESTUDIOS POST-OBLIGATORIOS,041,32   ,22    ,53151.0,6600.0,59751.0,53869.41
2021,041  ,326  ,227998 ,PROGRAMA EDUCACIÓ-CULTURA-COMUNITAT (ECC),041,32   ,22    ,242000.0,0.0,242000.0,242000.0
2021,041  ,326  ,227999 ,PROYECTO DE IMPULSO DEL INGLÉS ,041,32   ,22    ,356401.0,0.0,356401.0,311830.25
2021,041  ,326  ,489    ,TRANSF CORRIENTES AMPAS,041,32   ,48    ,36450.0,0.0,36450.0,35159.16
2021,041  ,326  ,48901  ,TRANSF CORRIENTES PROYECTOS PEDAGÓGICOS,041,32   ,48    ,15000.0,0.0,15000.0,18500.0
2021,041  ,326  ,48902  ,TRANSF CORRIENTES FUNDACIÓN MAIN -UEC-,041,326  ,48902 ,12000.0,0.0,12000.0,12000.0
2021,051  ,433  ,22799  ,CONTR PREST SERVICIOS-ACTIV. ECONÓMICA,051,43   ,22    ,50000.0,0.0,50000.0,34516.19
2021,051  ,433  ,227991 ,CONTR PREST SERVICIOS DESARR SECTORES ESTRATÉGICOS,051,43   ,22    ,45000.0,0.0,45000.0,37612.4
2021,051  ,433  ,227992 ,CONTR PREST SERVEIS PLATAFORMES I BBDD (CONEIXEMEN,051,43   ,22    ,15000.0,0.0,15000.0,343.26
2021,051  ,433  ,48907  ,"TRANSF CORRIENTES, AYUDAS EMPRENDEDORES",051,43   ,48    ,200000.0,0.0,200000.0,163048.79
2021,051  ,433  ,4891   ,"TRANSF CORRIENTES, CUOTAS DIVERSAS",051,43   ,48    ,34000.0,-15500.0,18500.0,9297.11
2021,051  ,433  ,48912  ,PLAN MEDIDAS CHOQUE Y REACTIVACIÓN ECONÓMICA,051,433  ,48912 ,500000.0,0.0,500000.0,337013.66
2021,051  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60943.0,0.0,60943.0,59346.45
2021,051  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,15898.0,0.0,15898.0,15412.08
2021,052  ,430  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,14133.0,0.0,14133.0,0.0
2021,052  ,430  ,12004  ,SUELDOS DEL GRUPO C2,,4    ,1     ,9175.0,0.0,9175.0,7212.0
2021,052  ,430  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,8664.0,0.0,8664.0,2641.3
2021,052  ,430  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,17924.0,0.0,17924.0,7419.86
2021,052  ,430  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,4    ,1     ,40745.0,0.0,40745.0,40744.12
2021,052  ,430  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,28740.0,0.0,28740.0,19515.06
2021,052  ,430  ,22199  ,SUBM DIVERSOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,10000.0,0.0,10000.0,13791.77
2021,052  ,430  ,22602  ,PUBLICIDAD Y DIFUSIÓN,052,43   ,22    ,4881.0,0.0,4881.0,40430.34
2021,052  ,430  ,22699  ,GASTOS VARIOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,2800.0,0.0,2800.0,349.8
2021,052  ,430  ,22799  ,CONTR PREST SERVICIOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,68552.0,32500.0,101052.0,45639.2
