#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2012,18   ,232  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1    ,48136,,48136.0,39810.93
2012,18   ,232  ,226993 ,DESP DIVERSES ACTIVITATS IMMIGRACIÓ               ,18,23   ,22   ,4617,,4617.0,250.0
2012,18   ,232  ,227993 ,CONTR PREST SERVEIS IMMIGRACIÓ                    ,18,23   ,22   ,36000,,36000.0,30267.68
2012,18   ,922  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,9    ,1    ,14677,,14677.0,16864.56
2012,18   ,922  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1    ,35973,,35973.0,30834.36
2012,18   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,12019,,12019.0,11952.42
2012,18   ,9241 ,22799  ,CONTR PREST SERVEIS PARTICIPACIÓ CIUTADANA        ,18,92   ,22   ,22000,37800.0,59800.0,53028.0
2012,18   ,924  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1    ,58001,,58001.0,53860.49
2012,18   ,924  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,9    ,1    ,687,,687.0,315.16
2012,18   ,924  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,18259,,18259.0,18871.48
2012,18   ,9241 ,22699  ,DESP DIVERSES PARTICIPACIÓ CIUTADANA              ,18,92   ,22   ,3848,,3848.0,1594.1
2012,18   ,9241 ,22706  ,ESTUDIS I TREBALLS TÈCNICS PARTICIPACIÓ           ,18,92   ,22   ,4000,,4000.0,
2012,17   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1    ,59427,,59427.0,54759.77
2012,17   ,334  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,3    ,1    ,2092,,2092.0,21024.61
2012,17   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1    ,19125,,19125.0,5178.48
2012,17   ,334  ,226021 ,DESP DIVERSES DIFUSIO-INFORMACIO JUVENIL          ,17,33   ,22   ,810,,810.0,636.8
2012,17   ,334  ,226022 ,DESP DIVERSES ACTIVITATS D'ESTIU                  ,17,33   ,22   ,6000,,6000.0,3902.91
2012,17   ,334  ,22699  ,"DESP ENTITATS LLEURE, PRATIJOC                    ",17,33   ,22   ,9500,,9500.0,5242.64
2012,17   ,334  ,22799  ,PLA JOVE                                          ,17,33   ,22   ,140737,,140737.0,140737.18
2012,17   ,334  ,4891   ,TRANSF CORRENTS ENTITATS JUVENILS                 ,17,33   ,48   ,5000,,5000.0,5000.0
2012,17   ,334  ,4894   ,TRANSF CORRENTS LLEURE ENTITATS                   ,17,33   ,48   ,51450,,51450.0,51450.0
2012,17   ,334  ,4895   ,TRANSF CORRENTS AGRUPACIÓ CONXITA BUSQUETS        ,17,334  ,4895 ,7200,,7200.0,7200.0
2012,17   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1    ,32800,,32800.0,30379.08
2012,17   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,10676,,10676.0,10625.56
2012,18   ,231  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1    ,23016,,23016.0,18249.44
2012,18   ,231  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1    ,14382,,14382.0,12274.96
2012,18   ,231  ,12006  ,TRIENNIS                                          ,  ,2    ,1    ,5019,,5019.0,3733.25
2012,18   ,231  ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1    ,8484,,8484.0,2811.55
2012,18   ,231  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1    ,14909,,14909.0,12125.64
2012,18   ,231  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1    ,41563,,41563.0,35531.22
2012,18   ,231  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,2    ,1    ,699,,699.0,
2012,18   ,231  ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1    ,29886,,29886.0,28511.78
2012,18   ,231  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1    ,863,,863.0,352.72
2012,18   ,231  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1    ,43987,,43987.0,42119.83
2012,18   ,231  ,202    ,LLOGUERS                                          ,18,23   ,20   ,1000,,1000.0,1000.0
2012,14   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,4933,,4933.0,4905.55
2012,16   ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,1    ,1    ,17499,,17499.0,20424.9
2012,16   ,150  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,1    ,1    ,48673,,48673.0,41720.04
2012,16   ,150  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,39926,,39926.0,41058.66
2012,16   ,150  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,46031,,46031.0,45785.8
2012,16   ,150  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,17280,,17280.0,17024.33
2012,16   ,150  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,21573,,21573.0,20042.82
2012,16   ,150  ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,20463,,20463.0,20249.1
2012,16   ,150  ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1    ,29161,,29161.0,9918.74
2012,16   ,150  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1    ,58436,,58436.0,58263.67
2012,16   ,150  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1    ,182831,,182831.0,176180.31
2012,16   ,150  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,63659,,63659.0,25420.62
2012,16   ,150  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1    ,3921,,3921.0,158.72
2012,16   ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,141327,,141327.0,131966.14
2012,16   ,150  ,22699  ,DESP DIVERSES                                     ,16,15   ,22   ,9000,,9000.0,2741.48
2012,16   ,150  ,640    ,"REDACCIO PROJECTES, ESTUDIS, DIRECCIONS OBRES     ",16,150  ,640  ,30000,704613.84,734613.84,132162.69
2012,16   ,155  ,609    ,INV NOVA INFRAESTRUCTURA I BENS US GRAL           ,16,155  ,609  ,675000,5943314.81,6618314.81,2023020.45
2012,16   ,155  ,619    ,INV MILLORA INFRAESTRUCT I BENS US GRAL           ,16,155  ,619  ,200000,2709558.0,2909558.0,34514.98
2012,16   ,151  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,16,151  ,632  ,615000,2124796.0,2739796.0,354945.87
2012,16   ,151  ,639    ,INV MILLORA INSTAL LACIONS                        ,16,151  ,639  ,100000,400000.0,500000.0,174041.26
2012,16   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1    ,55400,,55400.0,51442.95
2012,16   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,12744,,12744.0,12708.11
2012,16   ,920  ,609    ,INV NOVA EN INSTAL LACIONS                        ,16,920  ,609  ,93000,200000.0,293000.0,26803.31
2012,17   ,323  ,22799  ,PREST SERVEIS AULES D'ESTUDI                      ,17,32   ,22   ,50000,,50000.0,41666.36
2012,14   ,2311 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1    ,306151,,306151.0,284767.93
2012,14   ,2311 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,2    ,1    ,3143,,3143.0,994.0
2012,14   ,2311 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,2    ,1    ,18983,,18983.0,21107.06
2012,14   ,2311 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1    ,18877,,18877.0,20574.14
2012,14   ,2311 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,2    ,1    ,60093,,60093.0,42818.56
2012,14   ,2311 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1    ,522,,522.0,1622.76
2012,14   ,2311 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1    ,170259,,170259.0,167227.93
2012,14   ,2311 ,22104  ,VESTUARI RESIDÈNCIA D'AVIS                        ,14,23   ,22   ,2880,,2880.0,3248.2
2012,14   ,2311 ,22105  ,ALIMENTS RESIDENCIA D'AVIS                        ,14,23   ,22   ,66916,,66916.0,52012.08
2012,14   ,2311 ,22199  ,MATERIAL TECNIC RESIDENCIA D'AVIS                 ,14,23   ,22   ,7107,,7107.0,14117.61
2012,14   ,2311 ,226992 ,DESP DIVERSES RESIDENCIA D'AVIS                   ,14,23   ,22   ,5130,,5130.0,3609.63
2012,14   ,233  ,227991 ,CONTR PRESTACIÓ SERVEIS SAD                       ,14,23   ,22   ,286000,,286000.0,248250.06
2012,14   ,233  ,227992 ,CONTR PRESTACIÓ SERVEIS SAD DEPENDÈNCIA           ,14,23   ,22   ,850000,,850000.0,815636.98
2012,14   ,233  ,227993 ,CONTR TELEASSISTÈNCIA                             ,14,23   ,22   ,112000,,112000.0,99113.24
2012,14   ,233  ,465    ,TRANSF CORRENTS EAIA CONSELL COMARCAL             ,14,23   ,46   ,3000,,3000.0,2852.06
2012,14   ,233  ,46501  ,TRANSF TRANSPORT ADAPTAT-CONSELL COMARCAL         ,14,23   ,46   ,120000,,120000.0,117302.8
2012,14   ,324  ,4891   ,TRANSF CORRENTS BEQUES MENJADOR ESCOLAR           ,14,32   ,48   ,126700,,126700.0,113943.4
2012,14   ,324  ,4892   ,TRANSF CORRENTS ESCOLES BRESSOL                   ,14,32   ,48   ,61800,38000.0,99800.0,86006.3
2012,14   ,337  ,4891   ,TRANSF ACTIVITATS LLEURE                          ,14,33   ,48   ,30000,7000.0,37000.0,21064.01
2012,14   ,337  ,4892   ,TRANSF ACTIVITATS D'ESTIU                         ,14,33   ,48   ,19000,,19000.0,17038.0
2012,14   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1    ,55400,,55400.0,51311.04
2012,14   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1    ,12744,,12744.0,12672.7
2012,14   ,922  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,9    ,1    ,10161,,10161.0,9065.75
2012,14   ,922  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1    ,20237,,20237.0,17493.25
2012,14   ,231  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,2    ,1    ,140,,140.0,179.85
2012,14   ,231  ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1    ,208622,,208622.0,168223.07
2012,14   ,231  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,2    ,1    ,75458,,75458.0,26642.91
2012,14   ,231  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1    ,106,,106.0,157.58
2012,14   ,231  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1    ,369499,,369499.0,306639.21
2012,14   ,231  ,212    ,CONSERVACIO-REPARACIO EDIFICIS S.SOCIALS          ,14,23   ,21   ,30272,,30272.0,21265.62
2012,14   ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,14,23   ,22   ,12519,,12519.0,23041.57
2012,14   ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,14,23   ,22   ,4448,,4448.0,4448.0
2012,14   ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,14,23   ,22   ,14625,,14625.0,11583.43
2012,14   ,231  ,226991 ,PLA LOCAL D'INCLUSIÓ                              ,14,23   ,22   ,5000,,5000.0,
2012,14   ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,14,23   ,22   ,167961,5830.0,173791.0,186483.54
2012,14   ,231  ,227991 ,CONTR PREST SERVEIS                               ,14,23   ,22   ,67392,,67392.0,50137.32
2012,14   ,231  ,227992 ,PRESTACIÓ SERVEIS INFANCIA-ADOLESCENCIA           ,14,23   ,22   ,200000,,200000.0,179133.85
2012,14   ,231  ,489    ,TRANSF. CORRENTS SUPORT SOCIAL.                   ,14,23   ,48   ,110000,,110000.0,110796.71
2012,14   ,231  ,4891   ,TRANSF CORRENTS PROGRAMA SOCIAL HABITATGES TRANSIT,14,23   ,48   ,18746,,18746.0,17440.0
2012,14   ,2311 ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1    ,11508,,11508.0,10301.3
2012,14   ,2311 ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1    ,14382,,14382.0,14202.23
2012,14   ,2311 ,12006  ,TRIENNIS                                          ,  ,2    ,1    ,5090,,5090.0,4603.27
2012,14   ,2311 ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1    ,7223,,7223.0,3061.88
2012,14   ,2311 ,12099  ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1    ,18173,,18173.0,15048.97
2012,14   ,2311 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1    ,11518,,11518.0,10886.89
2012,14   ,2311 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1    ,30073,,30073.0,31855.39
2012,14   ,2311 ,12103  ,ALTRES COMPLEMENTS                                ,  ,2    ,1    ,2699,,2699.0,2617.56
2012,14   ,2311 ,12199  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1    ,30666,,30666.0,24732.39
2012,14   ,230  ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1    ,16750,,16750.0,5581.95
2012,14   ,230  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1    ,35523,,35523.0,34476.81
2012,14   ,230  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1    ,87048,,87048.0,87472.15
2012,14   ,230  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1    ,124688,,124688.0,135109.52
2012,14   ,230  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1    ,106021,,106021.0,109798.68
2012,14   ,230  ,22602  ,PUBLICITAT I DIFUSIO                              ,14,23   ,22   ,5000,,5000.0,3416.84
2012,14   ,230  ,226991 ,ALTRES DESPESES DIRECCIÓ SERVEIS SOCIALS          ,14,23   ,22   ,3000,,3000.0,1393.39
2012,14   ,230  ,4891   ,TRANSF CORRENTS CARITAS                           ,14,230  ,4891 ,28000,,28000.0,28000.0
2012,14   ,230  ,4892   ,TRANSF CORRENTS CENTRE PROM. SOCIAL               ,14,230  ,4892 ,25000,,25000.0,25000.0
2012,14   ,230  ,4893   ,TRANSF CORRENTS ENTITATS                          ,14,23   ,48   ,9200,,9200.0,8200.0
2012,14   ,230  ,4894   ,TRANSF CORRENTS SAO                               ,14,230  ,4894 ,12000,,12000.0,12000.0
2012,14   ,230  ,4895   ,TRANSF CORRENTS CREU ROJA                         ,14,230  ,4895 ,12000,,12000.0,12000.0
2012,14   ,231  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1    ,103570,,103570.0,100383.08
2012,14   ,231  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1    ,35955,,35955.0,34675.45
2012,14   ,231  ,12006  ,TRIENNIS                                          ,  ,2    ,1    ,2815,,2815.0,3825.66
2012,14   ,231  ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1    ,28272,,28272.0,10620.4
2012,14   ,231  ,12099  ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1    ,7290,,7290.0,6522.94
2012,14   ,231  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1    ,56087,,56087.0,54353.67
2012,14   ,231  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1    ,146686,,146686.0,145934.56
2012,14   ,231  ,12199  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1    ,9715,,9715.0,8660.96
2012,14   ,231  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1    ,559357,,559357.0,435245.68
2012,12   ,132  ,22602  ,PUBLICITAT I PROPAGANDA-SEG.CIUTADANA             ,12,13   ,22   ,900,,900.0,637.2
2012,12   ,132  ,22699  ,DESPESES DIVERSES -POLICIA LOCAL                  ,12,13   ,22   ,21375,,21375.0,6217.95
2012,12   ,132  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,12,13   ,22   ,9000,,9000.0,
2012,12   ,132  ,22799  ,CONTR PREST SERVEIS SEG CIUTADANA                 ,12,13   ,22   ,249900,,249900.0,238492.69
2012,12   ,132  ,23020  ,POLICIA LOCAL - DIETES                            ,12,13   ,23   ,5220,,5220.0,107.72
2012,12   ,132  ,23120  ,POLICIA LOCAL - TRASLLATS                         ,12,13   ,23   ,5220,,5220.0,3197.16
2012,12   ,132  ,481    ,FORMACIO I BEQUES                                 ,12,13   ,48   ,10000,,10000.0,3722.0
2012,12   ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1    ,13309,,13309.0,11549.42
2012,12   ,1321 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,11508,,11508.0,16826.49
2012,12   ,1321 ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,8640,,8640.0,8617.01
2012,12   ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,50337,,50337.0,45521.31
2012,12   ,1321 ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,12889,,12889.0,10857.02
2012,12   ,1321 ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1    ,20952,,20952.0,8350.98
2012,12   ,1321 ,12099  ,RETRIB. BASIQUES SUPLENCIES                       ,  ,1    ,1    ,4678,,4678.0,2976.28
2012,12   ,1321 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1    ,36700,,36700.0,35609.01
2012,12   ,1321 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1    ,101688,,101688.0,128836.25
2012,12   ,1321 ,12199  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,1    ,1    ,6310,,6310.0,3988.62
2012,12   ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,67275,,67275.0,59957.8
2012,12   ,134  ,22199  ,MATERIAL DIVERS -PROTECCIO CIVIL                  ,12,13   ,22   ,4500,,4500.0,
2012,12   ,134  ,22602  ,PUBLICITAT I DIFUSIÓ - PROTECCIO CIVIL            ,12,13   ,22   ,810,,810.0,
2012,14   ,230  ,12000  ,SOUS DEL GRUP A1                                  ,  ,2    ,1    ,26617,,26617.0,25623.77
2012,14   ,230  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1    ,34523,,34523.0,32796.26
2012,14   ,230  ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1    ,8640,,8640.0,8574.83
2012,14   ,230  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1    ,7191,,7191.0,6901.49
2012,14   ,230  ,12006  ,TRIENNIS                                          ,  ,2    ,1    ,7207,,7207.0,7146.06
2012,12   ,132  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1    ,23016,,23016.0,22806.54
2012,12   ,132  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1    ,86402,,86402.0,59882.24
2012,12   ,132  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1    ,834156,,834156.0,734541.48
2012,12   ,132  ,12006  ,TRIENNIS                                          ,  ,1    ,1    ,132468,,132468.0,124894.75
2012,12   ,132  ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1    ,272689,,272689.0,92223.35
2012,12   ,132  ,12099  ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,1    ,1    ,2397,,2397.0,
2012,12   ,132  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1    ,498091,,498091.0,419433.18
2012,12   ,132  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1    ,2056333,,2056333.0,1783521.31
2012,12   ,132  ,12103  ,ALTRES COMPLEMENTS                                ,  ,1    ,1    ,578628,,578628.0,499171.67
2012,12   ,132  ,12199  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,1    ,1    ,3175,,3175.0,
2012,12   ,132  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1    ,269735,,269735.0,215122.46
2012,12   ,132  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1    ,8967,,8967.0,4318.92
2012,12   ,132  ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1    ,10697,,10697.0,15742.16
2012,12   ,132  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1    ,86092,,86092.0,91504.51
2012,12   ,132  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1    ,1429895,,1429895.0,1279315.79
2012,12   ,132  ,212    ,CONSERV EDIFI INSTAL SEG CIUTADANA                ,12,13   ,21   ,18857,,18857.0,37397.52
2012,12   ,132  ,214    ,POLICIA LOCAL-VEHICLES                            ,12,13   ,21   ,80000,,80000.0,59689.51
2012,12   ,132  ,22100  ,SUBM. ENERGIA ELÈCTRICA SEGURETAT CIUTADANA       ,12,13   ,22   ,29284,,29284.0,46478.2
2012,12   ,132  ,22101  ,CONSUM AIGUA SEG CIUTADANA                        ,12,13   ,22   ,3224,,3224.0,3224.0
2012,12   ,132  ,22102  ,SEGURETAT CIUTADANA-GAS                           ,12,13   ,22   ,7190,,7190.0,
2012,12   ,132  ,22103  ,POLICIA LOCAL-COMBUSTIBLE                         ,12,13   ,22   ,83500,,83500.0,65291.2
2012,12   ,132  ,22104  ,POLICIA LOCAL -VESTUARI I EQUIP                   ,12,13   ,22   ,97335,,97335.0,33864.43
2012,12   ,132  ,22199  ,"POLICIA LOCAL, SUBM DIVERSOS                      ",12,13   ,22   ,16686,,16686.0,14343.57
2012,12   ,132  ,224    ,POLICIA LOCAL-ASSEGURANCES                        ,12,13   ,22   ,12515,,12515.0,7900.17
2012,11   ,3132 ,12006  ,TRIENNIS                                          ,  ,3    ,1    ,3338,,3338.0,3337.92
2012,11   ,3132 ,12009  ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,3    ,1    ,4465,,4465.0,954.62
2012,11   ,3132 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1    ,8128,,8128.0,4467.96
2012,11   ,3132 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1    ,19747,,19747.0,10263.72
2012,11   ,3132 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1    ,37806,,37806.0,35468.05
2012,11   ,3132 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1    ,26106,,26106.0,20494.62
2012,11   ,3132 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,11,31   ,22   ,5000,,5000.0,6164.52
