#ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2019,11.  ,9203 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,17394,0,17394,12684.78
2019,11.  ,9203 ,12006  ,TRIENIOS,,9   ,1     ,7582,0,7582,5498.94
2019,11.  ,9203 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,26070,0,26070,19040.36
2019,11.  ,9203 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,100389,0,100389,73627.44
2019,11.  ,9203 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,32424,0,32424,26450.2
2019,13.  ,432  ,12003  ,SUELDOS DEL GRUPO C1,,4   ,1     ,20521,0,20521,13271.07
2019,13.  ,432  ,12006  ,TRIENIOS,,4   ,1     ,5178,0,5178,3466.02
2019,13.  ,432  ,12100  ,COMPLEMENTO DE DESTINO,,4   ,1     ,14929,0,14929,10264.89
2019,13.  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,,4   ,1     ,30332,0,30332,21668.21
2019,13.  ,432  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,4   ,1     ,30402,0,30402,22333.53
2019,13.  ,432  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,4   ,1     ,262,0,262,0
2019,13.  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4   ,1     ,34351,0,34351,26025.42
2019,13.  ,432  ,22199  ,SUMINISTROS DIVERSOS TURISMO,13,43  ,22    ,15000,0,15000,0
2019,13.  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,13,43  ,22    ,36100,0,36100,10583.8
2019,13.  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,13,43  ,22    ,93144,0,93144,50166.81
2019,13.  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,13,43  ,22    ,55000,0,55000,36422.87
2019,13.  ,432  ,465    ,TRANSF CORRIENTE TURISMO CONSORCIOS,13,43  ,46    ,29700,0,29700,0
2019,13.  ,432  ,489    ,"TRANSF CORRIENTE ""ASSOCIACIÓ GASTRONOMIA Y TURISMO""",13,432 ,489   ,57500,0,57500,34500
2019,13.  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,57476,0,57476,31137.07
2019,13.  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,14858,0,14858,7904.77
2019,21   ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,1   ,1     ,20511,0,20511,26216.39
2019,21   ,150  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,,1   ,1     ,51499,0,51499,26894.02
2019,21   ,150  ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,76174,0,76174,56498.34
2019,21   ,150  ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,30781,0,30781,22547.79
2019,21   ,150  ,12004  ,SUELDOS DEL GRUPO C2,,1   ,1     ,78272,0,78272,51797.31
2019,21   ,150  ,12006  ,TRIENIOS,,1   ,1     ,40386,0,40386,25233.32
2019,21   ,150  ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,90160,0,90160,62651.45
2019,21   ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,241969,0,241969,170765.28
2019,21   ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,43456,0,43456,0
2019,21   ,150  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1   ,1     ,620,0,620,552.8
2019,21   ,150  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,165316,0,165316,121277.5
2019,21   ,150  ,22699  ,GASTOS DIVERSOS,21,15  ,22    ,15000,0,15000,2660.46
2019,21   ,150  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,21,15  ,22    ,70000,50000,120000,21224.85
2019,21   ,150  ,489    ,CUOTAS-APORTACIONES DIVERSAS,21,15  ,48    ,8000,3000,11000,10695
2019,21   ,150  ,609    ,INV NUEVA EN INSTALACIONES,21,150 ,609   ,100000,4327.92,104327.92,44759.97
2019,21   ,150  ,639    ,INV DE MEJORA EN INSTALACIONES,21,150 ,639   ,100000,26203.29,126203.29,63710.64
2019,21   ,150  ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",21,150 ,640   ,50000,847607.71,897607.71,404424.18
2019,21   ,151  ,464    ,APORTACIÓN CONVENIO DISCIPLINA URBANÍSTICA AMB,21,151 ,464   ,11103,0,11103,0
2019,21   ,1511 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,15235,0,15235,11328.71
2019,21   ,1511 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,13397,0,13397,9909.87
2019,21   ,1511 ,12006  ,TRIENIOS,,1   ,1     ,5047,0,5047,3694.32
2019,21   ,1511 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,16942,0,16942,12382.52
2019,21   ,1511 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,55000,0,55000,40315.52
2019,21   ,1511 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1   ,1     ,26109,0,26109,20803.5
2019,21   ,1512 ,12000  ,SUELDOS DEL GRUPO A1,,1   ,1     ,121879,0,121879,88568.48
2019,21   ,1512 ,12001  ,SUELDOS DEL GRUPO A2,,1   ,1     ,93777,0,93777,74510.1
2019,21   ,1512 ,12003  ,SUELDOS DEL GRUPO C1,,1   ,1     ,20521,0,20521,14578.13
2019,21   ,1512 ,12006  ,TRIENIOS,,1   ,1     ,49262,0,49262,36382.2
2019,21   ,1512 ,12100  ,COMPLEMENTO DE DESTINO,,1   ,1     ,116788,0,116788,86626.1
2019,21   ,1512 ,12101  ,COMPLEMENTO ESPECÍFICO,,1   ,1     ,330568,0,330568,252078.41
2019,21   ,1512 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1   ,1     ,28908,0,28908,21156.64
2019,12.  ,011  ,31000  ,INTERESES PRÉSTAMOS LARGO PLAZO,12,011 ,31000 ,2000,0,2000,207.78
2019,12.  ,011  ,31001  ,INTERÉSES ENDEUDAMIENTO CORTO PLAZO,12,01  ,31    ,10000,0,10000,0
2019,12.  ,011  ,311    ,COMISIONES-GASTOS OP. CRÉDITO,12,01  ,31    ,6000,0,6000,55.78
2019,12.  ,011  ,359    ,OTROS GASTOS FINANCIEROS,12,01  ,35    ,40000,0,40000,4950.08
2019,12.  ,011  ,913    ,AMORT. PRÉSTAMOS ENTIDADES FINANCIERAS,12,011 ,913   ,152000,12092.13,164092.13,152092.13
2019,12.  ,161  ,467    ,TRANSF CONGIAC                                    ,12,161 ,467   ,1,6800,6801,6800
2019,12.  ,161  ,740    ,TRANSFERENC CAPITAL APSA                               ,12,161 ,740   ,400000,580769.13,980769.13,588461.48
2019,12.  ,221  ,16205  ,SEGURO VIDA Y ACCIDENTES,,2   ,1     ,60000,0,60000,57291.29
2019,12.  ,221  ,164    ,AYUDA FAMILIAR ,,2   ,1     ,24000,0,24000,13782.93
2019,12.  ,419  ,621    ,ADQUISICIÓN DE TERRENOS,12,419 ,621   ,10000,0,10000,10000
2019,12.  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,160623,0,160623,116273.21
2019,12.  ,912  ,10001  ,OTRAS REMUNERACIONES - ASISTENCIA PLENOS,,9   ,1     ,81114,0,81114,69471.24
2019,12.  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,48392,0,48392,35195.18
2019,12.  ,912  ,489    ,TRANSF CORRIENTES GRUPOS MUNICIPALES,12,91  ,48    ,175500,0,175500,114118.26
2019,12.  ,920  ,202    ,ALQUILERES VARIOS,12,92  ,20    ,260000,0,260000,183862.57
2019,12.  ,920  ,209    ,CÁNONES VARIOS,12,92  ,20    ,119539,0,119539,124265.97
2019,12.  ,920  ,216    ,MANTENIMIENTO EQUIPOS INFORMÁTICOS/PROGRAMARIO,12,92  ,21    ,420000,60500,480500,223873.2
2019,12.  ,920  ,22000  ,MATERIAL DE OFICINA,12,92  ,22    ,125000,0,125000,68620.35
2019,12.  ,920  ,22002  ,MATERIAL INFORMÁTICO NO INVENTARIABLE,12,92  ,22    ,121000,0,121000,82119.27
2019,12.  ,920  ,22104  ,VESTUARIO,12,92  ,22    ,30000,0,30000,7885.64
2019,12.  ,920  ,22200  ,SERVICIOS COMUNICACIÓN TELECOMUNICACIONES,12,92  ,22    ,180000,0,180000,41545.07
2019,12.  ,920  ,22201  ,SERVICIOS COMUNICACIÓN POSTALES,12,92  ,22    ,150000,0,150000,83906.93
2019,12.  ,920  ,224    ,SEGUROS,12,92  ,22    ,192000,0,192000,149464.71
2019,12.  ,920  ,22500  ,TRIBUTOS ESTATALES (Impuesto producción eléctrica),12,92  ,22    ,1000,0,1000,0
2019,12.  ,920  ,22602  ,"ANUNCIOS, PUBLICACIONES, ETC.",12,92  ,22    ,10000,0,10000,6870.64
2019,12.  ,920  ,22603  ,ANUNCIOS DIARIOS OFICIALES,12,92  ,22    ,20000,0,20000,14171.4
2019,12.  ,920  ,22604  ,GASTOS DEFENSA JURÍDICA Y REGISTRAL,12,92  ,22    ,25000,0,25000,17433.85
2019,12.  ,920  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS,12,92  ,22    ,50000,0,50000,19602
2019,12.  ,920  ,227062 ,ESTUDIOS Y TRABAJOS TÉCNICOS TIC,12,92  ,22    ,230000,0,230000,74178.76
2019,12.  ,920  ,22799  ,CONTR PRESTACIÓN DE SERVICIOS,12,92  ,22    ,200000,0,200000,29885.57
2019,12.  ,920  ,23010  ,DIETAS PERSONAL DIRECTIVO,12,92  ,23    ,2658,0,2658,0
2019,12.  ,920  ,23020  ,DIETAS PERSONAL NO DIRECTIVO,12,92  ,23    ,2658,0,2658,5363.59
2019,12.  ,920  ,23110  ,LOCOMOCIÓN PERSONAL DIRECTIVO,12,92  ,23    ,3562,0,3562,362.58
2019,12.  ,920  ,23120  ,LOCOMOCIÓN PERSONAL NO DIRECTIVO,12,92  ,23    ,3606,0,3606,4039.67
2019,12.  ,920  ,233    ,ASISTENCIA TRIBUNALES,12,92  ,23    ,1800,0,1800,400.85
2019,12.  ,920  ,467    ,ECONOMIA-TRANSF. LOCALRET,12,920 ,467   ,8000,0,8000,7475.95
2019,12.  ,920  ,489    ,BECAS PERSONAL COLABORADOR,12,92  ,48    ,35500,0,35500,24325.89
2019,12.  ,920  ,624    ,INVERSIÓN ELEMENTOS DE TRANSPORTE,12,920 ,624   ,100000,172805.79,272805.79,0
2019,12.  ,920  ,626    ,MATERIAL INVENTARIABLE. EQUIPOS PROCESOS INFORMÁTICOS,12,920 ,626   ,100000,517379.08,617379.08,374567.3
2019,12.  ,920  ,629    ,MATERIAL INVENTARIABLE DIVERSO,12,920 ,629   ,100000,339557.28,439557.28,172623.5
2019,12.  ,920  ,830    ,ANTICIPOS REINTEGRABLES PERSONAL,12,920 ,830   ,1000,31000,32000,31425.73
2019,12.  ,9204 ,10102  ,OTRAS REMUNERACIONES ORGANOS DE GOBIERNO,,9   ,1     ,24795,0,24795,0
2019,12.  ,9204 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9   ,1     ,22855,0,22855,30867.73
2019,12.  ,9204 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,,9   ,1     ,51499,0,51499,26894.02
2019,12.  ,9204 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,8697,0,8697,6337.78
2019,12.  ,9204 ,12006  ,TRIENIOS,,9   ,1     ,2782,0,2782,2027.44
2019,12.  ,9204 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,9   ,1     ,35425,0,35425,18983.86
2019,12.  ,9204 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,4433,0,4433,3229.01
2019,12.  ,9204 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,10166,0,10166,7463.35
2019,12.  ,9204 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,9   ,1     ,48435,0,48435,25715.75
2019,12.  ,9204 ,12104  ,OTRAS REMUNERACIONES PERSONAL FUNCIONARIO,,9   ,1     ,540494,21388,561882,0
2019,12.  ,9204 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,9   ,1     ,1609,0,1609,2777.24
2019,12.  ,9204 ,130021 ,INCENTIVO PRODUCTIVIDAD PERSONAL LABORAL FIJO,,9   ,1     ,129463,0,129463,76338.6
2019,12.  ,9204 ,13003  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,9   ,1     ,167473,6628,174101,0
2019,12.  ,9204 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,9   ,1     ,361,0,361,2208.89
2019,12.  ,9204 ,131021 ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO LABORAL TEMP,,9   ,1     ,3705,0,3705,2275
2019,12.  ,9204 ,1319   ,OTRAS REMUNERACIONES PERSONAL LABORAL TEMPORAL,,9   ,1     ,9092,0,9092,0
2019,12.  ,9204 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9   ,1     ,48412,0,48412,1245.65
2019,12.  ,9204 ,1432   ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO OTRA PERSONA,,9   ,1     ,7884,0,7884,3883.75
2019,12.  ,9204 ,1439   ,OTRAS REMUNERACIONES OTRO PERSONAL,,9   ,1     ,13807,548,14355,0
2019,12.  ,9204 ,15001  ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO,,9   ,1     ,367380,0,367380,217114.95
2019,12.  ,9204 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9   ,1     ,1479,0,1479,3845.68
2019,12.  ,9204 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,18371,136558,154929,32369.74
2019,12.  ,9204 ,16104  ,INDEMNIZACIÓN JUBILACIONES ANTICIPADAS,,9   ,1     ,120000,0,120000,84200.83
2019,12.  ,9204 ,16200  ,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,,9   ,1     ,60000,0,60000,30061.42
2019,12.  ,9205 ,12000  ,SUELDOS DEL GRUPO A1,,9   ,1     ,30470,0,30470,33866.4
2019,12.  ,9205 ,12001  ,SUELDOS DEL GRUPO A2,,9   ,1     ,13397,0,13397,0
2019,12.  ,9205 ,12003  ,SUELDOS DEL GRUPO C1,,9   ,1     ,20521,0,20521,13431.09
2019,12.  ,9205 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,34788,0,34788,25375.55
2019,12.  ,9205 ,12006  ,TRIENIOS,,9   ,1     ,18310,0,18310,13234.71
2019,12.  ,9205 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,47608,0,47608,33929.88
2019,12.  ,9205 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,114218,0,114218,81033.73
2019,12.  ,9205 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,72377,0,72377,58744.81
2019,12.  ,9206 ,12000  ,SUELDOS DEL GRUPO A1,,9   ,1     ,45705,0,45705,33924.71
2019,12.  ,9206 ,12001  ,SUELDOS DEL GRUPO A2,,9   ,1     ,26794,0,26794,19776.22
2019,12.  ,9206 ,12003  ,SUELDOS DEL GRUPO C1,,9   ,1     ,61562,0,61562,36074.35
2019,12.  ,9206 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,34788,0,34788,25254
2019,12.  ,9206 ,12006  ,TRIENIOS,,9   ,1     ,44230,0,44230,32439.49
2019,12.  ,9206 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,78236,0,78236,53113.27
2019,12.  ,9206 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,185463,0,185463,132296.2
2019,12.  ,9206 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,67497,0,67497,48975.25
2019,12.  ,9206 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9   ,1     ,3184,0,3184,1936.17
2019,12.  ,9206 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,147964,0,147964,110476.28
2019,12.  ,9207 ,12000  ,SUELDOS DEL GRUPO A1,,9   ,1     ,60940,0,60940,21990.41
2019,12.  ,9207 ,12001  ,SUELDOS DEL GRUPO A2,,9   ,1     ,93777,0,93777,65412.41
2019,12.  ,9207 ,12003  ,SUELDOS DEL GRUPO C1,,9   ,1     ,30781,0,30781,28760.45
2019,12.  ,9207 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,8697,0,8697,1097.32
2019,12.  ,9207 ,12006  ,TRIENIOS,,9   ,1     ,32695,0,32695,23317.57
2019,12.  ,9207 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,97480,0,97480,58157.66
2019,12.  ,9207 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,248207,0,248207,149980.53
2019,12.  ,9207 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,66948,0,66948,49228.52
2019,12.  ,9207 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,162773,0,162773,111826.75
2019,12.  ,9208 ,12000  ,SUELDOS DEL GRUPO A1,,9   ,1     ,30470,0,30470,19157.05
2019,12.  ,9208 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,17394,0,17394,10861.55
2019,12.  ,9208 ,12006  ,TRIENIOS,,9   ,1     ,14433,0,14433,8882.89
2019,12.  ,9208 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,19687,0,19687,12232.14
2019,12.  ,9208 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,42827,0,42827,40632.37
2019,12.  ,9208 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,61809,0,61809,45463.6
2019,12.  ,9208 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9   ,1     ,174,0,174,334
2019,12.  ,9208 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,52663,0,52663,31272.94
2019,12.  ,9209 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,8697,0,8697,6358.98
2019,12.  ,9209 ,12005  ,SUELDOS DEL GRUPO E,,9   ,1     ,23911,0,23911,12094.93
2019,12.  ,9209 ,12006  ,TRIENIOS,,9   ,1     ,6964,0,6964,4871.96
2019,12.  ,9209 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,13652,0,13652,12460.65
2019,12.  ,9209 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,36606,0,36606,48741.8
2019,12.  ,9209 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,274393,0,274393,210083.57
2019,12.  ,9209 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,9   ,1     ,1613,0,1613,1633.19
2019,12.  ,9209 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9   ,1     ,12610,0,12610,3918.8
2019,12.  ,9209 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,111625,0,111625,56954.38
2019,12.  ,922  ,466    ,TRANSF FMC,12,922 ,466   ,13000,0,13000,10639.43
2019,12.  ,9231 ,12003  ,SUELDOS DEL GRUPO C1,,9   ,1     ,10261,0,10261,7543.8
2019,12.  ,9231 ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,17394,0,17394,6352.99
2019,12.  ,9231 ,12006  ,TRIENIOS,,9   ,1     ,5493,0,5493,3971.44
2019,12.  ,9231 ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,12644,0,12644,6953.13
2019,12.  ,9231 ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,32762,0,32762,17683.9
2019,12.  ,9231 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9   ,1     ,134,0,134,987.52
2019,12.  ,9231 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,22417,0,22417,13022.93
2019,12.  ,924  ,22705  ,GASTOS ELECCIONES,12,92  ,22    ,15000,15000,30000,17763.94
2019,12.  ,925  ,12004  ,SUELDOS DEL GRUPO C2,,9   ,1     ,78272,0,78272,58946.33
2019,12.  ,925  ,12005  ,SUELDOS DEL GRUPO E,,9   ,1     ,15941,0,15941,11514.95
2019,12.  ,925  ,12006  ,TRIENIOS,,9   ,1     ,18289,0,18289,11940.27
2019,12.  ,925  ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,44843,0,44843,32590.01
2019,12.  ,925  ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,137125,0,137125,113532.53
2019,12.  ,925  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,70745,0,70745,51947.27
2019,12.  ,925  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9   ,1     ,351,0,351,794.61
2019,12.  ,925  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,97401,0,97401,75717.21
2019,12.  ,929  ,22699  ,"GASTOS DIVERSOS, INDEMNIZACIONES, ETC.",12,92  ,22    ,45000,0,45000,14605.02
2019,12.  ,929  ,226991 ,OTROS GASTOS GENERALES,12,92  ,22    ,100000,0,100000,9754
