#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2017,12.  ,920  ,22002  ,MATERIAL INFORMÀTIC NO INVENTARIABLE              ,12 ,92   ,22    ,110000,,110000.0,27141.9
2017,12.  ,920  ,22104  ,VESTUARI                                          ,12 ,92   ,22    ,30000,,30000.0,4596.03
2017,12.  ,920  ,22200  ,SERVEIS COMUNICACIÓ TELECOMUNICACIONS             ,12 ,92   ,22    ,200000,,200000.0,38294.75
2017,12.  ,920  ,22201  ,SERVEIS COMUNICACIÓ POSTALS                       ,12 ,92   ,22    ,150000,,150000.0,38984.62
2017,12.  ,920  ,224    ,ASSEGURANCES                                      ,12 ,92   ,22    ,192000,,192000.0,68847.99
2017,12.  ,920  ,22500  ,TRIBUTS ESTATALS (Impost producció elèctrica)     ,12 ,92   ,22    ,1000,,1000.0,
2017,12.  ,920  ,22602  ,"ANUNCIS, PUBLICACIONS, ETC.                       ",12 ,92   ,22    ,10000,,10000.0,6157.4
2017,12.  ,920  ,22603  ,ANUNCIS DIARIS OFICIALS                           ,12 ,92   ,22    ,20000,,20000.0,17021.76
2017,12.  ,920  ,22604  ,DESP DEFENSA JURÍDICA I REGISTRAL                 ,12 ,92   ,22    ,27000,,27000.0,7846.84
2017,12.  ,920  ,227061 ,ESTUDIS I TREBALLS TÈCNICS                        ,12 ,92   ,22    ,50000,,50000.0,5505.5
2017,12.  ,920  ,227062 ,ESTUDIS I TREBALLS TÈCNICS TIC                    ,12 ,92   ,22    ,230000,,230000.0,34369.52
2017,12.  ,920  ,22799  ,CONTR PRESTACIÓ DE SERVEIS                        ,12 ,92   ,22    ,200000,,200000.0,16044.05
2017,12.  ,920  ,23010  ,DIETES PERSONAL DIRECTIU                          ,12 ,92   ,23    ,2658,,2658.0,
2017,12.  ,920  ,23020  ,DIETES PERSONAL NO DIRECTIU                       ,12 ,92   ,23    ,2658,,2658.0,604.71
2017,12.  ,920  ,23110  ,LOCOMOCIÓ PERSONAL DIRECTIU                       ,12 ,92   ,23    ,3562,,3562.0,314.21
2017,12.  ,920  ,23120  ,LOCOMOCIÓ PERSONAL NO DIRECTIU                    ,12 ,92   ,23    ,3606,,3606.0,1837.81
2017,12.  ,920  ,233    ,ASSISTÈNCIA TRIBUNALS                             ,12 ,92   ,23    ,900,,900.0,1563.63
2017,12.  ,920  ,467    ,ECONOMIA-TRANSF.LOCALRET                          ,12.,920  ,467   ,8000,,8000.0,7372.64
2017,12.  ,920  ,489    ,BEQUES PERSONAL COL·LABORADOR                     ,12 ,92   ,48    ,32000,,32000.0,12541.89
2017,12.  ,920  ,624    ,INVERSIÓ ELEMENTS DE TRANSPORT                    ,12.,920  ,624   ,50000,88906.48,138906.48,25767.33
2017,12.  ,920  ,626    ,MATERIAL INVENTARIABLE. EQUIPS PROCESOS INFORMÀTIC,12.,920  ,626   ,200000,191978.09,391978.09,203598.93
2017,12.  ,920  ,629    ,MATERIAL INVENTARIABLE DIVERS                     ,12.,920  ,629   ,100000,89864.11,189864.11,88890.88
2017,12.  ,920  ,830    ,BESTRETES REINTEGRABLES PERSONAL                  ,12.,920  ,830   ,1000,8000.0,9000.0,7531.51
2017,12.  ,9204 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,   ,9    ,1     ,21666,,21666.0,10832.83
2017,12.  ,9204 ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,   ,9    ,1     ,50019,,50019.0,25009.04
2017,12.  ,9204 ,12003  ,SOUS DEL GRUP C1                                  ,   ,9    ,1     ,49920,,49920.0,89.71
2017,12.  ,9204 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,8463,,8463.0,4190.88
2017,12.  ,9204 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,2452,,2452.0,1213.82
2017,12.  ,9204 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,   ,9    ,1     ,12396,,12396.0,2279.65
2017,12.  ,9204 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,25878,,25878.0,2167.11
2017,12.  ,9204 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,55748,,55748.0,5053.76
2017,12.  ,9204 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,   ,9    ,1     ,17718,,17718.0,3646.25
2017,12.  ,9204 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,19896,,19896.0,
2017,12.  ,9204 ,130021 ,INCENTIU PRODUCTIVITAT PERSONAL LABORAL FIX       ,   ,9    ,1     ,102751,,102751.0,79399.45
2017,12.  ,9204 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,   ,9    ,1     ,24000,,24000.0,
2017,12.  ,9204 ,131021 ,INCENTIU PRODUCTIVITAT NO ABSENTISME LABORAL TEMP ,   ,9    ,1     ,4306,,4306.0,3883.75
2017,12.  ,9204 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,   ,9    ,1     ,1362,,1362.0,3110.55
2017,12.  ,9204 ,1432   ,INCENTIU PRODUCTIVITAT NO ABSENTISME ALTRE PERSONA,   ,9    ,1     ,2307,,2307.0,7361.25
2017,12.  ,9204 ,15001  ,INCENTIU PRODUCTIVITAT NO ABSENTISME              ,   ,9    ,1     ,297060,,297060.0,221685.1
2017,12.  ,9204 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,64175,,64175.0,13514.48
2017,12.  ,9204 ,16104  ,INDEMNITZACIÓ JUBILACIONS ANTICIPADES             ,   ,9    ,1     ,126000,,126000.0,49743.43
2017,12.  ,9204 ,16200  ,FORMACIÓ I PERFECCIONAMENT DEL PERSONAL           ,   ,9    ,1     ,60000,,60000.0,10272.03
2017,12.  ,9205 ,12000  ,SOUS DEL GRUP A1                                  ,   ,9    ,1     ,29649,,29649.0,7412.11
2017,12.  ,9205 ,12001  ,SOUS DEL GRUP A2                                  ,   ,9    ,1     ,13036,,13036.0,6517.8
2017,12.  ,9205 ,12003  ,SOUS DEL GRUP C1                                  ,   ,9    ,1     ,9984,,9984.0,4991.91
2017,12.  ,9205 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,33850,,33850.0,15122.14
2017,12.  ,9205 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,23764,,23764.0,11611.85
2017,12.  ,9205 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,42599,,42599.0,17275.65
2017,12.  ,9205 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,96213,,96213.0,41288.41
2017,12.  ,9205 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,61941,,61941.0,27249.05
2017,12.  ,9206 ,12000  ,SOUS DEL GRUP A1                                  ,   ,9    ,1     ,44473,,44473.0,22049.64
2017,12.  ,9206 ,12001  ,SOUS DEL GRUP A2                                  ,   ,9    ,1     ,26072,,26072.0,12977.38
2017,12.  ,9206 ,12003  ,SOUS DEL GRUP C1                                  ,   ,9    ,1     ,49920,,49920.0,13928.84
2017,12.  ,9206 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,33850,,33850.0,22060.72
2017,12.  ,9206 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,40991,,40991.0,20441.93
2017,12.  ,9206 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,74353,,74353.0,33703.89
2017,12.  ,9206 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,169232,,169232.0,79983.49
2017,12.  ,9206 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,71111,,71111.0,35555.11
2017,12.  ,9206 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,2555,,2555.0,849.68
2017,12.  ,9206 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,133318,,133318.0,69788.21
2017,12.  ,9207 ,12000  ,SOUS DEL GRUP A1                                  ,   ,9    ,1     ,57915,,57915.0,7412.11
2017,12.  ,9207 ,12001  ,SOUS DEL GRUP A2                                  ,   ,9    ,1     ,92632,,92632.0,36447.26
2017,12.  ,9207 ,12003  ,SOUS DEL GRUP C1                                  ,   ,9    ,1     ,29952,,29952.0,14975.73
2017,12.  ,9207 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,8463,,8463.0,4231.23
2017,12.  ,9207 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,30942,,30942.0,14814.48
2017,12.  ,9207 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,96246,,96246.0,31704.21
2017,12.  ,9207 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,255322,,255322.0,80332.44
2017,12.  ,9207 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,92216,,92216.0,46050.04
2017,12.  ,9207 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,9    ,1     ,608,,608.0,
2017,12.  ,9207 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,802,,802.0,
2017,12.  ,9207 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,161233,,161233.0,60561.36
2017,12.  ,9208 ,12000  ,SOUS DEL GRUP A1                                  ,   ,9    ,1     ,29649,,29649.0,14824.22
2017,12.  ,9208 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,17028,,17028.0,8058.96
2017,12.  ,9208 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,12891,,12891.0,6331.28
2017,12.  ,9208 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,19193,,19193.0,9394.77
2017,12.  ,9208 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,41403,,41403.0,21256.75
2017,12.  ,9208 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,59606,,59606.0,29802.98
2017,12.  ,9208 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,9    ,1     ,608,,608.0,
2017,12.  ,9208 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,201,,201.0,181.72
2017,12.  ,9208 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,50801,,50801.0,26381.78
2017,12.  ,9209 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,8463,,8463.0,4231.23
2017,12.  ,9209 ,12005  ,SOUS DEL GRUP E                                   ,   ,9    ,1     ,23267,,23267.0,8309.4
2017,12.  ,9209 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,7311,,7311.0,2591.83
2017,12.  ,9209 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,13442,,13442.0,5403.22
2017,12.  ,9209 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,36101,,36101.0,23663.32
2017,12.  ,9209 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,267538,,267538.0,143124.72
2017,12.  ,9209 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,9    ,1     ,3945,,3945.0,1049.33
2017,12.  ,9209 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,18,,18.0,
2017,12.  ,9209 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,114558,,114558.0,48828.98
2017,12.  ,922  ,466    ,TRANSF FMC                                        ,12.,922  ,466   ,13000,,13000.0,10527.45
2017,12.  ,9231 ,12003  ,SOUS DEL GRUP C1                                  ,   ,9    ,1     ,9984,,9984.0,4991.91
2017,12.  ,9231 ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,8463,,8463.0,4231.23
2017,12.  ,9231 ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,5132,,5132.0,2538.41
2017,12.  ,9231 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,8626,,8626.0,4614.5
2017,12.  ,9231 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,23844,,23844.0,11595.99
2017,12.  ,9231 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,56,,56.0,
2017,12.  ,9231 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,15343,,15343.0,8273.14
2017,12.  ,924  ,22705  ,DESPESES ELECCIONS                                ,12 ,92   ,22    ,15000,,15000.0,
2017,12.  ,925  ,12004  ,SOUS DEL GRUP C2                                  ,   ,9    ,1     ,74352,,74352.0,36043.12
2017,12.  ,925  ,12005  ,SOUS DEL GRUP E                                   ,   ,9    ,1     ,15511,,15511.0,7644.65
2017,12.  ,925  ,12006  ,TRIENNIS                                          ,   ,9    ,1     ,16115,,16115.0,7605.53
2017,12.  ,925  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,9    ,1     ,42982,,42982.0,20644.86
2017,12.  ,925  ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,9    ,1     ,130622,,130622.0,66784.81
2017,12.  ,925  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,9    ,1     ,68054,,68054.0,33960.57
2017,12.  ,925  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,9    ,1     ,359,,359.0,
2017,12.  ,925  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,9    ,1     ,128,,128.0,39.75
2017,12.  ,925  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,92468,,92468.0,47871.63
